Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,Variant,seriousness,customer,product,responsible_section,seriousness_2,service_level,service_type,support_section,workgroup
Case 2071,Closed,Value 5,2012/01/06 11:12:24.000,Variant 15,15,Variant 15,Value 1,Value 250,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 284,Assign seriousness,Value 2,2011/11/08 08:24:00.000,Variant 1,1,Variant 1,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 284,Take in charge ticket,Value 2,2011/11/08 08:24:19.000,Variant 1,1,Variant 1,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 284,Resolve ticket,Value 2,2011/11/08 08:34:52.000,Variant 1,1,Variant 1,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 284,Closed,Value 5,2012/01/06 08:31:20.000,Variant 1,1,Variant 1,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 78,Assign seriousness,Value 6,2011/11/08 09:18:10.000,Variant 1,1,Variant 1,Value 1,Value 45,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 1
Case 78,Take in charge ticket,Value 6,2011/11/08 09:22:35.000,Variant 1,1,Variant 1,Value 1,Value 45,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 1
Case 78,Resolve ticket,Value 6,2011/12/05 16:33:12.000,Variant 1,1,Variant 1,Value 1,Value 45,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 1
Case 78,Closed,Value 5,2011/12/20 16:33:29.000,Variant 1,1,Variant 1,Value 1,Value 45,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 1
Case 2912,Assign seriousness,Value 9,2011/11/08 09:42:07.000,Variant 5,5,Variant 5,Value 1,Value 17,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2912,Resolve ticket,Value 9,2011/11/08 09:44:33.000,Variant 5,5,Variant 5,Value 1,Value 17,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2912,Closed,Value 5,2012/01/06 09:50:44.000,Variant 5,5,Variant 5,Value 1,Value 17,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2129,Assign seriousness,Value 1,2011/11/08 10:02:43.000,Variant 2,2,Variant 2,Value 1,Value 9,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2129,Take in charge ticket,Value 1,2011/11/09 09:08:32.000,Variant 2,2,Variant 2,Value 1,Value 9,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2129,Wait,Value 1,2011/11/09 14:04:26.000,Variant 2,2,Variant 2,Value 1,Value 9,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2129,Resolve ticket,Value 1,2011/12/02 13:32:27.000,Variant 2,2,Variant 2,Value 1,Value 9,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2129,Closed,Value 5,2012/01/03 09:40:37.000,Variant 2,2,Variant 2,Value 1,Value 9,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 1623,Assign seriousness,Value 1,2011/11/08 10:14:01.000,Variant 1,1,Variant 1,Value 1,Value 266,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 1623,Take in charge ticket,Value 13,2011/11/11 13:36:31.000,Variant 1,1,Variant 1,Value 1,Value 266,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 1623,Resolve ticket,Value 13,2011/11/22 09:16:03.000,Variant 1,1,Variant 1,Value 1,Value 266,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 1623,Closed,Value 5,2011/12/09 10:20:18.000,Variant 1,1,Variant 1,Value 1,Value 266,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3022,Take in charge ticket,Value 1,2011/11/08 10:42:25.000,Variant 18,18,Variant 18,Value 1,Value 13,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3022,Wait,Value 13,2011/11/14 09:43:44.000,Variant 18,18,Variant 18,Value 1,Value 13,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3022,Resolve ticket,Value 13,2011/11/23 10:28:45.000,Variant 18,18,Variant 18,Value 1,Value 13,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3022,Closed,Value 5,2011/12/10 11:30:16.000,Variant 18,18,Variant 18,Value 1,Value 13,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 623,Assign seriousness,Value 1,2011/11/08 10:47:18.000,Variant 26,26,Variant 26,Value 1,Value 33,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 623,Take in charge ticket,Value 13,2011/11/11 13:31:56.000,Variant 26,26,Variant 26,Value 1,Value 33,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 623,Wait,Value 13,2011/11/22 09:56:15.000,Variant 26,26,Variant 26,Value 1,Value 33,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 623,Resolve ticket,Value 2,2011/11/25 11:37:22.000,Variant 26,26,Variant 26,Value 1,Value 33,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 623,Resolve ticket,Value 2,2011/11/25 11:37:25.000,Variant 26,26,Variant 26,Value 1,Value 33,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 623,Closed,Value 5,2011/12/14 13:30:32.000,Variant 26,26,Variant 26,Value 1,Value 33,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 1747,Assign seriousness,Value 1,2011/11/08 11:02:56.000,Variant 1,1,Variant 1,Value 1,Value 22,Value 15,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 1747,Take in charge ticket,Value 2,2011/11/08 13:53:16.000,Variant 1,1,Variant 1,Value 1,Value 22,Value 15,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 1747,Resolve ticket,Value 2,2011/11/08 16:32:12.000,Variant 1,1,Variant 1,Value 1,Value 22,Value 15,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 1747,Closed,Value 5,2011/12/09 11:10:17.000,Variant 1,1,Variant 1,Value 1,Value 22,Value 15,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4235,Assign seriousness,Value 1,2011/11/08 11:58:32.000,Variant 5,5,Variant 5,Value 1,Value 88,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4235,Resolve ticket,Value 1,2011/11/08 11:58:42.000,Variant 5,5,Variant 5,Value 1,Value 88,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4235,Closed,Value 5,2012/01/06 12:01:04.000,Variant 5,5,Variant 5,Value 1,Value 88,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 248,Assign seriousness,Value 4,2011/11/08 13:32:15.000,Variant 8,8,Variant 8,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 248,Resolve ticket,Value 6,2011/11/09 08:39:45.000,Variant 8,8,Variant 8,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 248,Resolve ticket,Value 6,2011/11/09 08:39:46.000,Variant 8,8,Variant 8,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 248,Closed,Value 5,2011/12/22 13:41:13.000,Variant 8,8,Variant 8,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4472,Assign seriousness,Value 1,2011/11/08 15:49:42.000,Variant 9,9,Variant 9,Value 1,Value 150,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 4472,Take in charge ticket,Value 10,2011/11/10 13:39:53.000,Variant 9,9,Variant 9,Value 1,Value 150,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 4472,Resolve ticket,Value 4,2011/11/15 14:22:10.000,Variant 9,9,Variant 9,Value 1,Value 150,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 4472,Take in charge ticket,Value 10,2011/11/18 09:38:45.000,Variant 9,9,Variant 9,Value 1,Value 150,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 4472,Resolve ticket,Value 4,2011/11/18 11:39:52.000,Variant 9,9,Variant 9,Value 1,Value 150,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 4472,Closed,Value 5,2011/12/18 11:40:11.000,Variant 9,9,Variant 9,Value 1,Value 150,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 454,Assign seriousness,Value 1,2011/11/08 15:52:09.000,Variant 1,1,Variant 1,Value 1,Value 82,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 454,Take in charge ticket,Value 1,2011/11/08 15:52:23.000,Variant 1,1,Variant 1,Value 1,Value 82,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 454,Resolve ticket,Value 1,2011/11/08 16:20:00.000,Variant 1,1,Variant 1,Value 1,Value 82,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 454,Closed,Value 5,2011/12/09 16:01:08.000,Variant 1,1,Variant 1,Value 1,Value 82,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3507,Assign seriousness,Value 4,2011/11/08 16:29:55.000,Variant 6,6,Variant 6,Value 1,Value 3,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3507,Take in charge ticket,Value 13,2011/11/14 09:11:29.000,Variant 6,6,Variant 6,Value 1,Value 3,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3507,Resolve ticket,Value 2,2011/11/14 09:50:48.000,Variant 6,6,Variant 6,Value 1,Value 3,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3507,Resolve ticket,Value 2,2011/11/14 09:50:49.000,Variant 6,6,Variant 6,Value 1,Value 3,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3507,Closed,Value 5,2011/12/09 16:30:18.000,Variant 6,6,Variant 6,Value 1,Value 3,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 1377,Assign seriousness,Value 1,2011/11/08 16:31:47.000,Variant 3,3,Variant 3,Value 1,Value 100,Value 1,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 1377,Take in charge ticket,Value 6,2011/11/10 11:26:58.000,Variant 3,3,Variant 3,Value 1,Value 100,Value 1,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 1377,Wait,Value 6,2011/11/10 11:29:43.000,Variant 3,3,Variant 3,Value 1,Value 100,Value 1,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 1377,Take in charge ticket,Value 6,2011/11/22 08:13:41.000,Variant 3,3,Variant 3,Value 1,Value 100,Value 1,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 1377,Resolve ticket,Value 6,2011/11/28 11:51:19.000,Variant 3,3,Variant 3,Value 1,Value 100,Value 1,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 1377,Closed,Value 5,2011/12/13 11:51:41.000,Variant 3,3,Variant 3,Value 1,Value 100,Value 1,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 3739,Assign seriousness,Value 4,2011/11/09 08:19:51.000,Variant 5,5,Variant 5,Value 1,Value 8,Value 3,Value 1,Value 4,Value 2,Value 2,Value 1,Value 2
Case 3739,Resolve ticket,Value 16,2011/11/09 08:38:34.000,Variant 5,5,Variant 5,Value 1,Value 8,Value 3,Value 1,Value 4,Value 2,Value 2,Value 1,Value 2
Case 3739,Closed,Value 5,2011/12/29 08:20:44.000,Variant 5,5,Variant 5,Value 1,Value 8,Value 3,Value 1,Value 4,Value 2,Value 2,Value 1,Value 2
Case 3208,Assign seriousness,Value 2,2011/11/09 08:29:37.000,Variant 1,1,Variant 1,Value 1,Value 11,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3208,Take in charge ticket,Value 2,2011/11/09 08:29:54.000,Variant 1,1,Variant 1,Value 1,Value 11,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3208,Resolve ticket,Value 2,2011/11/10 11:03:53.000,Variant 1,1,Variant 1,Value 1,Value 11,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3208,Closed,Value 5,2011/12/25 08:31:49.000,Variant 1,1,Variant 1,Value 1,Value 11,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3154,Assign seriousness,Value 1,2011/11/09 08:33:24.000,Variant 1,1,Variant 1,Value 1,Value 194,Value 7,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
Case 3154,Take in charge ticket,Value 10,2011/11/14 10:38:25.000,Variant 1,1,Variant 1,Value 1,Value 194,Value 7,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
Case 3154,Resolve ticket,Value 12,2011/11/17 15:55:49.000,Variant 1,1,Variant 1,Value 1,Value 194,Value 7,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
Case 3154,Closed,Value 5,2011/12/10 08:40:35.000,Variant 1,1,Variant 1,Value 1,Value 194,Value 7,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
Case 3045,Assign seriousness,Value 1,2011/11/09 10:09:58.000,Variant 1,1,Variant 1,Value 1,Value 30,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3045,Take in charge ticket,Value 1,2011/11/09 16:31:15.000,Variant 1,1,Variant 1,Value 1,Value 30,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3045,Resolve ticket,Value 1,2011/11/10 11:51:53.000,Variant 1,1,Variant 1,Value 1,Value 30,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3045,Closed,Value 5,2011/12/17 10:10:29.000,Variant 1,1,Variant 1,Value 1,Value 30,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3882,Assign seriousness,Value 4,2011/11/09 10:13:25.000,Variant 1,1,Variant 1,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 3882,Take in charge ticket,Value 6,2011/11/09 13:10:43.000,Variant 1,1,Variant 1,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 3882,Resolve ticket,Value 6,2011/11/09 13:51:06.000,Variant 1,1,Variant 1,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 3882,Closed,Value 5,2011/12/23 10:20:25.000,Variant 1,1,Variant 1,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 3102,Assign seriousness,Value 4,2011/11/09 11:54:01.000,Variant 2,2,Variant 2,Value 1,Value 166,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3102,Take in charge ticket,Value 13,2011/11/11 10:30:55.000,Variant 2,2,Variant 2,Value 1,Value 166,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3102,Wait,Value 13,2011/11/11 11:26:54.000,Variant 2,2,Variant 2,Value 1,Value 166,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3102,Resolve ticket,Value 13,2011/11/11 14:31:40.000,Variant 2,2,Variant 2,Value 1,Value 166,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3102,Closed,Value 5,2011/12/10 15:10:24.000,Variant 2,2,Variant 2,Value 1,Value 166,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 1888,Take in charge ticket,Value 4,2011/11/09 13:18:35.000,Variant 11,11,Variant 11,Value 1,Value 102,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 1888,Resolve ticket,Value 2,2011/11/09 13:33:50.000,Variant 11,11,Variant 11,Value 1,Value 102,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 1888,Closed,Value 5,2011/12/17 13:20:13.000,Variant 11,11,Variant 11,Value 1,Value 102,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 1362,Assign seriousness,Value 4,2011/11/09 13:27:25.000,Variant 1,1,Variant 1,Value 1,Value 8,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 1362,Take in charge ticket,Value 6,2011/11/09 13:46:24.000,Variant 1,1,Variant 1,Value 1,Value 8,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 1362,Resolve ticket,Value 6,2011/11/10 08:57:19.000,Variant 1,1,Variant 1,Value 1,Value 8,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 1362,Closed,Value 5,2011/12/25 13:30:38.000,Variant 1,1,Variant 1,Value 1,Value 8,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 3925,Assign seriousness,Value 1,2011/11/09 13:36:06.000,Variant 6,6,Variant 6,Value 1,Value 17,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3925,Take in charge ticket,Value 1,2011/11/09 13:39:49.000,Variant 6,6,Variant 6,Value 1,Value 17,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3925,Resolve ticket,Value 1,2011/11/11 13:43:57.000,Variant 6,6,Variant 6,Value 1,Value 17,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3925,Resolve ticket,Value 1,2011/11/11 13:43:57.000,Variant 6,6,Variant 6,Value 1,Value 17,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3925,Closed,Value 5,2011/12/23 13:40:45.000,Variant 6,6,Variant 6,Value 1,Value 17,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4122,Assign seriousness,Value 1,2011/11/09 13:42:12.000,Variant 1,1,Variant 1,Value 1,Value 259,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4122,Take in charge ticket,Value 2,2011/11/16 14:08:32.000,Variant 1,1,Variant 1,Value 1,Value 259,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4122,Resolve ticket,Value 2,2011/11/18 08:29:12.000,Variant 1,1,Variant 1,Value 1,Value 259,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4122,Closed,Value 5,2011/12/10 13:50:14.000,Variant 1,1,Variant 1,Value 1,Value 259,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2832,Assign seriousness,Value 1,2011/11/09 15:55:24.000,Variant 1,1,Variant 1,Value 1,Value 63,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2832,Take in charge ticket,Value 1,2011/11/09 15:55:38.000,Variant 1,1,Variant 1,Value 1,Value 63,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2832,Resolve ticket,Value 1,2011/11/11 09:32:43.000,Variant 1,1,Variant 1,Value 1,Value 63,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2832,Closed,Value 5,2011/12/10 16:02:06.000,Variant 1,1,Variant 1,Value 1,Value 63,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 1033,Assign seriousness,Value 1,2011/11/10 08:25:05.000,Variant 2,2,Variant 2,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 1033,Take in charge ticket,Value 2,2011/11/18 11:29:26.000,Variant 2,2,Variant 2,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 1033,Wait,Value 2,2011/11/23 16:07:21.000,Variant 2,2,Variant 2,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 1033,Resolve ticket,Value 2,2011/12/12 09:40:33.000,Variant 2,2,Variant 2,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 1033,Closed,Value 5,2011/12/29 11:10:47.000,Variant 2,2,Variant 2,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2371,Assign seriousness,Value 1,2011/11/10 09:08:51.000,Variant 1,1,Variant 1,Value 1,Value 303,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2371,Take in charge ticket,Value 1,2011/11/10 09:09:07.000,Variant 1,1,Variant 1,Value 1,Value 303,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2371,Resolve ticket,Value 1,2011/11/10 10:28:34.000,Variant 1,1,Variant 1,Value 1,Value 303,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2371,Closed,Value 5,2011/12/13 09:10:28.000,Variant 1,1,Variant 1,Value 1,Value 303,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 463,Assign seriousness,Value 1,2011/11/10 09:20:49.000,Variant 6,6,Variant 6,Value 1,Value 107,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 463,Take in charge ticket,Value 1,2011/11/10 09:21:08.000,Variant 6,6,Variant 6,Value 1,Value 107,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 463,Resolve ticket,Value 2,2011/12/13 16:45:19.000,Variant 6,6,Variant 6,Value 1,Value 107,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 463,Resolve ticket,Value 2,2011/12/13 16:45:20.000,Variant 6,6,Variant 6,Value 1,Value 107,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 463,Closed,Value 5,2011/12/28 16:45:31.000,Variant 6,6,Variant 6,Value 1,Value 107,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2496,Assign seriousness,Value 1,2011/11/10 09:31:55.000,Variant 1,1,Variant 1,Value 1,Value 23,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2496,Take in charge ticket,Value 13,2011/11/11 10:01:47.000,Variant 1,1,Variant 1,Value 1,Value 23,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2496,Resolve ticket,Value 13,2011/11/11 11:47:31.000,Variant 1,1,Variant 1,Value 1,Value 23,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2496,Closed,Value 5,2011/12/13 09:40:18.000,Variant 1,1,Variant 1,Value 1,Value 23,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3733,Assign seriousness,Value 1,2011/11/10 10:00:17.000,Variant 8,8,Variant 8,Value 1,Value 48,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3733,Resolve ticket,Value 4,2011/11/10 17:04:54.000,Variant 8,8,Variant 8,Value 1,Value 48,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3733,Resolve ticket,Value 4,2011/11/10 17:04:54.000,Variant 8,8,Variant 8,Value 1,Value 48,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3733,Closed,Value 5,2011/12/13 10:10:27.000,Variant 8,8,Variant 8,Value 1,Value 48,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4234,Assign seriousness,Value 4,2011/11/10 10:44:55.000,Variant 6,6,Variant 6,Value 1,Value 17,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4234,Take in charge ticket,Value 4,2011/11/18 14:13:26.000,Variant 6,6,Variant 6,Value 1,Value 17,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4234,Resolve ticket,Value 1,2011/12/07 16:27:33.000,Variant 6,6,Variant 6,Value 1,Value 17,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4234,Resolve ticket,Value 1,2011/12/07 16:27:34.000,Variant 6,6,Variant 6,Value 1,Value 17,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4234,Closed,Value 5,2011/12/22 16:27:46.000,Variant 6,6,Variant 6,Value 1,Value 17,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4245,Assign seriousness,Value 2,2011/11/10 11:31:09.000,Variant 2,2,Variant 2,Value 1,Value 51,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4245,Take in charge ticket,Value 2,2011/11/10 11:31:28.000,Variant 2,2,Variant 2,Value 1,Value 51,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4245,Wait,Value 2,2011/11/11 10:22:35.000,Variant 2,2,Variant 2,Value 1,Value 51,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4245,Resolve ticket,Value 2,2011/12/02 10:39:16.000,Variant 2,2,Variant 2,Value 1,Value 51,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4245,Closed,Value 5,2011/12/17 10:39:33.000,Variant 2,2,Variant 2,Value 1,Value 51,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4102,Take in charge ticket,Value 1,2011/11/10 11:59:37.000,Variant 11,11,Variant 11,Value 1,Value 13,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 4102,Resolve ticket,Value 1,2011/11/11 11:04:56.000,Variant 11,11,Variant 11,Value 1,Value 13,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 4102,Closed,Value 5,2011/12/18 12:01:26.000,Variant 11,11,Variant 11,Value 1,Value 13,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2737,Assign seriousness,Value 4,2011/11/10 14:42:14.000,Variant 1,1,Variant 1,Value 1,Value 38,Value 3,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 2737,Take in charge ticket,Value 4,2011/11/11 08:09:00.000,Variant 1,1,Variant 1,Value 1,Value 38,Value 3,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
