"'NotChainSuccession(Assign seriousness, Take in charge ticket)'","'NotCoExistence(Assign seriousness, Wait)'","'NotCoExistence(Closed, Wait)'","'NotCoExistence(Resolve ticket, Wait)'","'NotCoExistence(Take in charge ticket, Wait)'","'NotCoExistence(Wait, Assign seriousness)'","'NotCoExistence(Wait, Closed)'","'NotCoExistence(Wait, Resolve ticket)'","'ChainResponse(Wait, Take in charge ticket)'","'NotCoExistence(Wait, Take in charge ticket)'"
8.357142857,11.389830508,11.389830508,11.716535433,10.807017544,11.389830508,11.389830508,11.716535433,1.777777778,10.807017544
8.357142857,11.857142857,11.857142857,12.218750000,11.234782609,11.857142857,11.857142857,12.218750000,1.789473684,11.234782609
8.357142857,11.857142857,11.857142857,12.218750000,11.234782609,11.857142857,11.857142857,12.218750000,1.789473684,11.234782609
7.939086294,11.857142857,11.857142857,12.218750000,11.284482759,11.857142857,11.857142857,12.218750000,1.789473684,11.284482759
7.939086294,11.857142857,11.857142857,12.218750000,11.284482759,11.857142857,11.857142857,12.218750000,1.789473684,11.284482759
7.939086294,11.857142857,11.857142857,12.218750000,11.284482759,11.857142857,11.857142857,12.218750000,1.789473684,11.284482759
7.939086294,11.857142857,11.857142857,12.218750000,11.284482759,11.857142857,11.857142857,12.218750000,1.789473684,11.284482759
7.939086294,11.857142857,11.857142857,12.255813953,11.284482759,11.857142857,11.857142857,12.255813953,1.789473684,11.284482759
7.939086294,11.857142857,11.857142857,12.255813953,11.284482759,11.857142857,11.857142857,12.255813953,1.789473684,11.284482759
8.357142857,11.857142857,11.857142857,12.255813953,11.234782609,11.857142857,11.857142857,12.255813953,1.789473684,11.234782609
7.933333333,11.857142857,11.857142857,12.255813953,11.184210526,11.857142857,11.857142857,12.255813953,1.789473684,11.184210526
8.350515464,11.857142857,11.857142857,12.255813953,11.132743363,11.857142857,11.857142857,12.255813953,1.789473684,11.132743363
8.350515464,11.389830508,11.389830508,11.750000000,10.714285714,11.389830508,11.389830508,11.750000000,1.777777778,10.714285714
7.933333333,11.389830508,11.389830508,11.782945736,10.761061947,11.389830508,11.389830508,11.782945736,1.777777778,10.761061947
7.933333333,10.897435897,10.897435897,11.250000000,10.312500000,10.897435897,10.897435897,11.250000000,1.764705882,10.312500000
7.933333333,10.897435897,10.897435897,11.279069767,10.312500000,10.897435897,10.897435897,11.279069767,1.764705882,10.312500000
7.505154639,10.897435897,10.897435897,11.279069767,10.270270270,10.897435897,10.897435897,11.279069767,1.764705882,10.270270270
7.505154639,10.897435897,10.897435897,11.279069767,10.270270270,10.897435897,10.897435897,11.279069767,1.764705882,10.270270270
7.505154639,10.897435897,10.897435897,11.279069767,10.270270270,10.897435897,10.897435897,11.279069767,1.764705882,10.270270270
7.505154639,11.389830508,11.389830508,11.815384615,10.714285714,11.389830508,11.389830508,11.815384615,1.777777778,10.714285714
7.505154639,11.389830508,11.389830508,11.815384615,10.714285714,11.389830508,11.389830508,11.815384615,1.777777778,10.714285714
7.505154639,11.389830508,11.389830508,11.815384615,10.714285714,11.389830508,11.389830508,11.815384615,1.777777778,10.714285714
7.505154639,11.389830508,11.389830508,11.815384615,10.714285714,11.389830508,11.389830508,11.815384615,1.777777778,10.714285714
7.505154639,10.897435897,10.897435897,11.279069767,10.270270270,10.897435897,10.897435897,11.279069767,1.764705882,10.270270270
7.505154639,10.897435897,10.897435897,11.279069767,10.270270270,10.897435897,10.897435897,11.279069767,1.764705882,10.270270270
7.505154639,11.389830508,11.389830508,11.815384615,10.714285714,11.389830508,11.389830508,11.815384615,1.777777778,10.714285714
7.505154639,11.389830508,11.389830508,11.815384615,10.714285714,11.389830508,11.389830508,11.815384615,1.777777778,10.714285714
7.072538860,10.991379310,10.991379310,11.367187500,10.458715596,10.991379310,10.991379310,11.367187500,0.937500000,10.458715596
7.072538860,10.991379310,10.991379310,11.395348837,10.458715596,10.991379310,10.991379310,11.395348837,0.937500000,10.458715596
7.500000000,10.991379310,10.991379310,11.423076923,10.416666667,10.991379310,10.991379310,11.423076923,0.937500000,10.416666667
7.500000000,10.991379310,10.991379310,11.423076923,10.416666667,10.991379310,10.991379310,11.423076923,0.937500000,10.416666667
7.500000000,10.991379310,10.991379310,11.395348837,10.416666667,10.991379310,10.991379310,11.395348837,0.937500000,10.416666667
7.500000000,10.991379310,10.991379310,11.367187500,10.416666667,10.991379310,10.991379310,11.367187500,0.937500000,10.416666667
7.500000000,10.991379310,10.991379310,11.367187500,10.416666667,10.991379310,10.991379310,11.367187500,0.937500000,10.416666667
7.500000000,10.991379310,10.991379310,11.367187500,10.416666667,10.991379310,10.991379310,11.367187500,0.937500000,10.416666667
6.994818653,11.025641026,10.991379310,11.367187500,10.416666667,11.025641026,10.991379310,11.367187500,0.937500000,10.416666667
6.994818653,11.025641026,10.991379310,11.367187500,10.416666667,11.025641026,10.991379310,11.367187500,0.937500000,10.416666667
6.994818653,10.500000000,10.469565217,10.828125000,9.943925234,10.500000000,10.469565217,10.828125000,0.933333333,9.943925234
6.994818653,10.500000000,10.469565217,10.828125000,9.943925234,10.500000000,10.469565217,10.828125000,0.933333333,9.943925234
6.994818653,10.500000000,10.469565217,10.828125000,9.943925234,10.500000000,10.469565217,10.828125000,0.933333333,9.943925234
6.994818653,10.500000000,10.469565217,10.828125000,9.943925234,10.500000000,10.469565217,10.828125000,0.933333333,9.943925234
6.994818653,10.500000000,10.469565217,10.803149606,9.943925234,10.500000000,10.469565217,10.803149606,0.933333333,9.943925234
6.994818653,10.500000000,10.469565217,10.803149606,9.943925234,10.500000000,10.469565217,10.803149606,0.933333333,9.943925234
6.994818653,11.025641026,10.991379310,11.367187500,10.416666667,11.025641026,10.991379310,11.367187500,0.937500000,10.416666667
7.422680412,11.525423729,11.487179487,11.906976744,10.763636364,11.525423729,11.487179487,11.906976744,1.882352941,10.763636364
6.994818653,11.487179487,11.487179487,11.906976744,10.763636364,11.487179487,11.487179487,11.906976744,1.882352941,10.763636364
6.994818653,11.957627119,11.957627119,12.423076923,11.180180180,11.957627119,11.957627119,12.423076923,1.888888889,11.180180180
6.994818653,11.957627119,11.957627119,12.423076923,11.180180180,11.957627119,11.957627119,12.423076923,1.888888889,11.180180180
6.562500000,11.487179487,11.487179487,11.906976744,10.862385321,11.487179487,11.487179487,11.906976744,1.882352941,10.862385321
6.989528796,11.487179487,11.487179487,11.906976744,10.814814815,11.487179487,11.487179487,11.906976744,1.882352941,10.814814815
6.989528796,11.487179487,11.487179487,11.906976744,10.814814815,11.487179487,11.487179487,11.906976744,1.882352941,10.814814815
6.562500000,11.487179487,11.487179487,11.906976744,10.862385321,11.487179487,11.487179487,11.906976744,1.882352941,10.862385321
6.562500000,11.487179487,11.487179487,11.906976744,10.862385321,11.487179487,11.487179487,11.906976744,1.882352941,10.862385321
6.062176166,11.525423729,11.487179487,11.906976744,10.862385321,11.525423729,11.487179487,11.906976744,1.882352941,10.862385321
6.062176166,11.525423729,11.487179487,11.906976744,10.862385321,11.525423729,11.487179487,11.906976744,1.882352941,10.862385321
5.628865979,11.525423729,11.487179487,11.906976744,10.909090909,11.525423729,11.487179487,11.906976744,1.882352941,10.909090909
5.628865979,11.525423729,11.487179487,11.906976744,10.909090909,11.525423729,11.487179487,11.906976744,1.882352941,10.909090909
5.628865979,11.525423729,11.487179487,11.906976744,10.909090909,11.525423729,11.487179487,11.906976744,1.882352941,10.909090909
5.628865979,11.525423729,11.487179487,11.906976744,10.909090909,11.525423729,11.487179487,11.906976744,1.882352941,10.909090909
5.628865979,11.525423729,11.487179487,11.906976744,10.909090909,11.525423729,11.487179487,11.906976744,1.882352941,10.909090909
6.500000000,12.000000000,11.957627119,12.423076923,11.132743363,12.000000000,11.957627119,12.423076923,2.833333333,11.132743363
6.500000000,12.450000000,12.403361345,12.916030534,11.526315789,12.450000000,12.403361345,12.916030534,2.842105263,11.526315789
6.500000000,12.450000000,12.403361345,12.916030534,11.526315789,12.450000000,12.403361345,12.916030534,2.842105263,11.526315789
6.500000000,12.450000000,12.403361345,12.916030534,11.526315789,12.450000000,12.403361345,12.916030534,2.842105263,11.526315789
6.500000000,12.450000000,12.403361345,12.916030534,11.526315789,12.450000000,12.403361345,12.916030534,2.842105263,11.526315789
6.500000000,12.450000000,12.403361345,12.916030534,11.526315789,12.450000000,12.403361345,12.916030534,2.842105263,11.526315789
6.500000000,12.450000000,12.403361345,12.916030534,11.526315789,12.450000000,12.403361345,12.916030534,2.842105263,11.526315789
6.928934010,12.876033058,12.825000000,13.343511450,11.793103448,12.876033058,12.825000000,13.343511450,3.800000000,11.793103448
6.928934010,12.450000000,12.403361345,12.876923077,11.426086957,12.450000000,12.403361345,12.876923077,3.789473684,11.426086957
6.928934010,12.450000000,12.403361345,12.876923077,11.426086957,12.450000000,12.403361345,12.876923077,3.789473684,11.426086957
6.928934010,12.450000000,12.403361345,12.876923077,11.426086957,12.450000000,12.403361345,12.876923077,3.789473684,11.426086957
6.928934010,12.450000000,12.403361345,12.876923077,11.426086957,12.450000000,12.403361345,12.876923077,3.789473684,11.426086957
7.353535354,12.770491803,12.825000000,13.343511450,11.793103448,12.770491803,12.825000000,13.343511450,3.800000000,11.793103448
7.773869347,13.064516129,13.114754098,13.684210526,11.932773109,13.064516129,13.114754098,13.684210526,4.545454545,11.932773109
7.773869347,13.064516129,13.114754098,13.684210526,11.932773109,13.064516129,13.114754098,13.684210526,4.545454545,11.932773109
7.773869347,13.064516129,13.114754098,13.684210526,11.932773109,13.064516129,13.114754098,13.684210526,4.545454545,11.932773109
8.272727273,12.614754098,12.719008264,13.242424242,11.593220339,12.614754098,12.719008264,13.242424242,4.523809524,11.593220339
8.272727273,12.614754098,12.719008264,13.242424242,11.593220339,12.614754098,12.719008264,13.242424242,4.523809524,11.593220339
8.272727273,12.198347107,12.300000000,12.778625954,11.230769231,12.198347107,12.300000000,12.778625954,4.500000000,11.230769231
7.852791878,12.300000000,12.403361345,12.876923077,11.426086957,12.300000000,12.403361345,12.876923077,3.789473684,11.426086957
7.852791878,12.300000000,12.403361345,12.876923077,11.426086957,12.300000000,12.403361345,12.876923077,3.789473684,11.426086957
7.852791878,12.300000000,12.403361345,12.916030534,11.426086957,12.300000000,12.403361345,12.916030534,3.789473684,11.426086957
7.852791878,12.300000000,12.403361345,12.916030534,11.426086957,12.300000000,12.403361345,12.916030534,3.789473684,11.426086957
7.434343434,12.300000000,12.403361345,12.916030534,11.482758621,12.300000000,12.403361345,12.916030534,3.789473684,11.482758621
7.434343434,12.300000000,12.403361345,12.916030534,11.482758621,12.300000000,12.403361345,12.916030534,3.789473684,11.482758621
7.434343434,12.719008264,12.825000000,13.386363636,11.854700855,12.719008264,12.825000000,13.386363636,3.800000000,11.854700855
7.434343434,12.300000000,12.403361345,12.916030534,11.482758621,12.300000000,12.403361345,12.916030534,3.789473684,11.482758621
7.515151515,12.252100840,12.403361345,12.876923077,11.538461538,12.252100840,12.403361345,12.876923077,3.789473684,11.538461538
7.515151515,12.666666667,12.825000000,13.343511450,11.915254237,12.666666667,12.825000000,13.343511450,3.800000000,11.915254237
6.646464646,12.613445378,12.825000000,13.343511450,11.974789916,12.613445378,12.825000000,13.343511450,3.800000000,11.974789916
6.206030151,13.000000000,13.223140496,13.787878788,12.396694215,13.000000000,13.223140496,13.787878788,3.809523810,12.396694215
6.206030151,13.363636364,13.598360656,14.104477612,12.737704918,13.363636364,13.598360656,14.104477612,3.818181818,12.737704918
6.206030151,13.363636364,13.598360656,14.052631579,12.737704918,13.363636364,13.598360656,14.052631579,3.818181818,12.737704918
6.650000000,13.363636364,13.598360656,14.104477612,12.804878049,13.363636364,13.598360656,14.104477612,3.818181818,12.804878049
7.089552239,13.704918033,13.951219512,14.447761194,13.024000000,13.704918033,13.951219512,14.447761194,4.782608696,13.024000000
6.653465347,13.704918033,13.951219512,14.390977444,13.095238095,13.704918033,13.951219512,14.390977444,4.782608696,13.095238095
6.653465347,13.704918033,13.951219512,14.390977444,13.095238095,13.704918033,13.951219512,14.390977444,4.782608696,13.095238095
6.653465347,13.704918033,13.951219512,14.390977444,13.095238095,13.704918033,13.951219512,14.390977444,4.782608696,13.095238095
6.653465347,13.704918033,13.951219512,14.447761194,13.095238095,13.704918033,13.951219512,14.447761194,4.782608696,13.095238095
6.653465347,13.704918033,13.951219512,14.447761194,13.095238095,13.704918033,13.951219512,14.447761194,4.782608696,13.095238095
6.653465347,13.704918033,13.951219512,14.447761194,13.095238095,13.704918033,13.951219512,14.447761194,4.782608696,13.095238095
6.653465347,13.363636364,13.598360656,14.052631579,12.768000000,13.363636364,13.598360656,14.052631579,4.772727273,12.768000000
6.653465347,13.363636364,13.598360656,14.052631579,12.768000000,13.363636364,13.598360656,14.052631579,4.772727273,12.768000000
6.653465347,13.363636364,13.598360656,14.052631579,12.768000000,13.363636364,13.598360656,14.052631579,4.772727273,12.768000000
6.653465347,13.704918033,13.951219512,14.447761194,13.095238095,13.704918033,13.951219512,14.447761194,4.782608696,13.095238095
6.653465347,13.704918033,13.951219512,14.447761194,13.095238095,13.704918033,13.951219512,14.447761194,4.782608696,13.095238095
7.093596059,13.704918033,13.951219512,14.447761194,13.165354331,13.704918033,13.951219512,14.447761194,4.782608696,13.165354331
7.093596059,13.704918033,13.951219512,14.390977444,13.165354331,13.704918033,13.951219512,14.390977444,4.782608696,13.165354331
7.093596059,14.024390244,14.282258065,14.761194030,13.476562500,14.024390244,14.282258065,14.761194030,4.791666667,13.476562500
7.167487685,13.950819672,14.282258065,14.761194030,13.550387597,13.950819672,14.282258065,14.761194030,4.791666667,13.550387597
7.167487685,13.950819672,14.282258065,14.761194030,13.550387597,13.950819672,14.282258065,14.761194030,4.791666667,13.550387597
6.656862745,13.950819672,14.282258065,14.761194030,13.623076923,13.950819672,14.282258065,14.761194030,4.791666667,13.623076923
6.656862745,14.243902439,14.592000000,15.111111111,13.923664122,14.243902439,14.592000000,15.111111111,4.800000000,13.923664122
6.656862745,14.243902439,14.592000000,15.044776119,13.923664122,14.243902439,14.592000000,15.044776119,4.800000000,13.923664122
7.097560976,14.243902439,14.592000000,15.111111111,14.000000000,14.243902439,14.592000000,15.111111111,4.800000000,14.000000000
7.097560976,14.243902439,14.592000000,15.044776119,14.000000000,14.243902439,14.592000000,15.044776119,4.800000000,14.000000000
7.097560976,14.243902439,14.592000000,15.044776119,14.000000000,14.243902439,14.592000000,15.044776119,4.800000000,14.000000000
7.097560976,14.243902439,14.592000000,15.044776119,14.000000000,14.243902439,14.592000000,15.044776119,4.800000000,14.000000000
7.097560976,14.516129032,14.880952381,15.370370370,14.285714286,14.516129032,14.880952381,15.370370370,4.807692308,14.285714286
7.097560976,14.243902439,14.592000000,15.044776119,14.000000000,14.243902439,14.592000000,15.044776119,4.800000000,14.000000000
7.533980583,14.024390244,14.282258065,14.699248120,13.694656489,14.024390244,14.282258065,14.699248120,4.791666667,13.694656489
7.533980583,14.024390244,14.282258065,14.699248120,13.694656489,14.024390244,14.282258065,14.699248120,4.791666667,13.694656489
7.533980583,14.024390244,14.282258065,14.699248120,13.694656489,14.024390244,14.282258065,14.699248120,4.791666667,13.694656489
7.533980583,14.024390244,14.282258065,14.699248120,13.694656489,14.024390244,14.282258065,14.699248120,4.791666667,13.694656489
7.533980583,14.024390244,14.282258065,14.699248120,13.694656489,14.024390244,14.282258065,14.699248120,4.791666667,13.694656489
7.533980583,13.704918033,13.951219512,14.333333333,13.369230769,13.704918033,13.951219512,14.333333333,4.782608696,13.369230769
8.043902439,13.704918033,13.951219512,14.333333333,13.302325581,13.704918033,13.951219512,14.333333333,4.782608696,13.302325581
8.043902439,13.704918033,13.951219512,14.333333333,13.302325581,13.704918033,13.951219512,14.333333333,4.782608696,13.302325581
8.043902439,13.704918033,13.951219512,14.333333333,13.302325581,13.704918033,13.951219512,14.333333333,4.782608696,13.302325581
