"'ChainSuccession(Assign seriousness, Take in charge ticket)'",'AtMostOne(Take in charge ticket)',"'AlternateSuccession(Take in charge ticket, Closed)'","'AlternateSuccession(Take in charge ticket, Resolve ticket)'","'AlternatePrecedence(Assign seriousness, Wait)'","'ChainPrecedence(Take in charge ticket, Wait)'"
62.222222222,76.000000000,69.189189189,62.439024390,60.666666667,59.259259259
62.417582418,76.000000000,69.189189189,62.439024390,61.333333333,59.259259259
62.950819672,76.000000000,69.189189189,62.439024390,62.000000000,59.259259259
62.950819672,76.000000000,69.189189189,62.439024390,63.107142857,60.000000000
63.478260870,76.000000000,69.189189189,62.439024390,63.785714286,60.000000000
64.800000000,76.950000000,70.548387097,64.009756098,63.785714286,60.750000000
65.322580645,76.950000000,70.548387097,64.009756098,69.423076923,62.307692308
65.675675676,77.760000000,70.929729730,64.640394089,68.400000000,61.560000000
65.675675676,77.760000000,70.929729730,64.960396040,68.400000000,61.560000000
65.675675676,77.760000000,70.929729730,64.640394089,68.400000000,61.560000000
65.675675676,77.760000000,70.929729730,64.640394089,68.400000000,61.560000000
65.675675676,77.760000000,70.929729730,64.640394089,68.400000000,61.560000000
65.675675676,77.760000000,70.929729730,64.640394089,68.400000000,61.560000000
67.010752688,78.720000000,72.301075269,65.921568627,68.400000000,62.320000000
67.529411765,78.720000000,72.301075269,65.921568627,70.153846154,63.076923077
67.529411765,78.720000000,72.301075269,65.921568627,70.153846154,63.076923077
67.529411765,78.720000000,72.301075269,65.921568627,70.153846154,63.076923077
66.193548387,77.760000000,70.929729730,64.323529412,70.153846154,62.307692308
66.193548387,77.760000000,70.929729730,64.323529412,70.153846154,62.307692308
66.193548387,77.760000000,70.929729730,64.323529412,69.120000000,61.560000000
67.892473118,78.720000000,72.301075269,65.600000000,69.120000000,62.320000000
68.259459459,78.720000000,72.301075269,65.600000000,68.000000000,61.500000000
68.259459459,78.720000000,72.301075269,65.600000000,68.000000000,61.500000000
68.259459459,78.720000000,72.301075269,65.600000000,66.782608696,60.608695652
68.259459459,78.720000000,72.301075269,65.600000000,66.782608696,60.608695652
68.259459459,78.720000000,72.301075269,65.600000000,66.782608696,60.608695652
69.612903226,79.680000000,73.679144385,66.883495146,68.000000000,62.250000000
69.240641711,79.680000000,73.679144385,67.209756098,68.000000000,62.250000000
69.240641711,79.680000000,73.679144385,66.883495146,68.000000000,62.250000000
68.406417112,78.720000000,72.301075269,65.600000000,68.708333333,61.500000000
68.406417112,78.720000000,72.301075269,65.600000000,68.708333333,61.500000000
68.406417112,78.720000000,72.301075269,65.921568627,69.840000000,62.320000000
68.774193548,79.540000000,72.691891892,66.246305419,71.695652174,60.608695652
70.128342246,80.510000000,74.075268817,67.539215686,71.695652174,61.347826087
69.612903226,80.510000000,74.075268817,67.871921182,68.000000000,62.250000000
69.612903226,80.510000000,74.075268817,67.871921182,68.000000000,62.250000000
69.612903226,80.510000000,74.075268817,67.539215686,68.000000000,62.250000000
68.259459459,79.540000000,72.691891892,66.574257426,68.000000000,61.500000000
68.774193548,79.540000000,72.691891892,66.574257426,71.695652174,60.608695652
69.145945946,80.360000000,73.086956522,67.240000000,70.545454545,59.636363636
70.505376344,81.340000000,74.475675676,68.547263682,71.695652174,61.347826087
71.871657754,82.320000000,75.870967742,69.861386139,71.695652174,62.086956522
72.258064516,83.160000000,76.281081081,70.208955224,70.545454545,61.090909091
72.258064516,83.160000000,76.281081081,70.208955224,69.285714286,60.000000000
73.636363636,84.150000000,77.688172043,71.890547264,69.285714286,60.714285714
74.545454545,84.150000000,77.688172043,72.250000000,67.900000000,63.750000000
74.545454545,84.150000000,77.688172043,72.250000000,67.900000000,63.750000000
75.936170213,85.140000000,79.101604278,73.592039801,70.055555556,71.666666667
75.936170213,85.140000000,79.101604278,73.592039801,77.600000000,80.266666667
75.936170213,85.140000000,79.101604278,73.592039801,77.600000000,80.266666667
76.926315789,85.260000000,80.095238095,75.058823529,77.600000000,81.200000000
76.819148936,86.130000000,80.521276596,75.428571429,70.400000000,81.200000000
76.819148936,86.130000000,80.521276596,75.428571429,68.571428571,80.785714286
76.819148936,86.130000000,80.521276596,75.058823529,68.571428571,80.785714286
76.819148936,86.130000000,80.521276596,75.058823529,68.571428571,80.785714286
76.819148936,86.130000000,80.521276596,75.428571429,68.571428571,80.785714286
76.819148936,86.130000000,80.521276596,75.428571429,66.461538462,80.307692308
76.819148936,86.130000000,80.521276596,75.801980198,68.571428571,80.785714286
79.058823529,87.120000000,81.947089947,77.162561576,68.571428571,81.714285714
80.478723404,88.110000000,83.378947368,78.146341463,68.571428571,82.642857143
80.478723404,88.110000000,83.378947368,78.146341463,68.571428571,82.642857143
80.052910053,88.110000000,83.378947368,78.146341463,68.571428571,82.642857143
81.473684211,89.100000000,84.816753927,79.514563107,68.571428571,83.571428571
81.473684211,89.100000000,84.816753927,79.514563107,66.461538462,83.076923077
81.473684211,89.100000000,84.816753927,79.514563107,68.571428571,83.571428571
82.378947368,90.090000000,86.260416667,80.888888889,67.857142857,84.500000000
82.378947368,90.090000000,86.260416667,80.500000000,67.857142857,84.500000000
80.952380952,89.100000000,84.816753927,78.750000000,71.250000000,90.000000000
80.952380952,89.100000000,84.816753927,78.750000000,71.250000000,90.000000000
80.952380952,89.100000000,84.816753927,79.130434783,71.250000000,90.000000000
80.952380952,89.100000000,84.816753927,79.130434783,71.250000000,90.000000000
81.047120419,89.100000000,84.816753927,79.130434783,72.000000000,90.000000000
80.207253886,89.100000000,84.816753927,79.130434783,72.000000000,90.000000000
78.802083333,88.110000000,83.378947368,77.766990291,72.000000000,89.000000000
78.802083333,88.110000000,83.378947368,77.766990291,72.000000000,89.000000000
77.403141361,87.120000000,81.947089947,76.409756098,72.000000000,88.000000000
77.403141361,87.120000000,81.947089947,76.409756098,72.000000000,88.000000000
77.403141361,87.120000000,81.947089947,76.038834951,72.000000000,88.000000000
77.000000000,86.240000000,81.515789474,76.038834951,73.846153846,88.000000000
78.393782383,87.220000000,82.942408377,77.766990291,73.846153846,89.000000000
78.393782383,87.220000000,82.942408377,77.766990291,73.846153846,89.000000000
78.393782383,87.220000000,82.942408377,77.766990291,73.846153846,89.000000000
78.393782383,87.220000000,82.942408377,78.146341463,73.846153846,89.000000000
78.393782383,87.220000000,82.942408377,78.146341463,72.000000000,89.000000000
78.393782383,87.220000000,82.942408377,78.146341463,72.000000000,89.000000000
77.989690722,86.330000000,82.510416667,78.146341463,73.846153846,89.000000000
77.989690722,86.330000000,82.510416667,78.146341463,73.846153846,89.000000000
78.502564103,86.330000000,82.510416667,78.146341463,80.833333333,89.000000000
78.502564103,86.330000000,82.510416667,78.146341463,80.833333333,89.000000000
78.502564103,86.330000000,82.510416667,78.146341463,80.833333333,89.000000000
78.102040816,85.440000000,82.082901554,77.766990291,80.833333333,89.000000000
78.102040816,85.440000000,82.082901554,77.766990291,80.833333333,89.000000000
77.705583756,84.550000000,81.659793814,77.875000000,82.076923077,89.000000000
77.705583756,84.550000000,81.659793814,78.251207729,82.076923077,89.000000000
77.705583756,84.550000000,81.659793814,78.251207729,82.076923077,89.000000000
77.705583756,84.550000000,81.659793814,78.251207729,82.076923077,89.000000000
77.705583756,84.550000000,81.659793814,78.251207729,80.833333333,89.000000000
76.326530612,83.600000000,80.248704663,76.893203883,80.833333333,88.000000000
77.705583756,84.550000000,81.659793814,78.251207729,80.833333333,89.000000000
79.090909091,85.500000000,83.076923077,79.234449761,80.833333333,90.000000000
79.090909091,85.500000000,83.076923077,79.615384615,80.833333333,90.000000000
79.492385787,85.500000000,83.076923077,79.615384615,80.833333333,90.000000000
79.492385787,85.500000000,83.076923077,79.615384615,80.833333333,90.000000000
79.492385787,85.500000000,83.076923077,79.615384615,79.363636364,90.000000000
79.492385787,85.500000000,83.076923077,79.615384615,79.363636364,90.000000000
79.492385787,85.500000000,83.076923077,79.615384615,79.363636364,90.000000000
79.492385787,85.500000000,83.076923077,79.615384615,79.363636364,90.000000000
79.492385787,85.500000000,83.076923077,79.615384615,79.363636364,90.000000000
79.492385787,85.500000000,83.076923077,79.615384615,79.363636364,90.000000000
79.492385787,85.500000000,83.076923077,80.000000000,79.363636364,90.000000000
79.492385787,85.500000000,83.076923077,80.000000000,79.363636364,90.000000000
79.090909091,84.600000000,82.653061224,79.615384615,80.833333333,90.000000000
79.090909091,84.600000000,82.653061224,79.615384615,82.076923077,90.000000000
78.693467337,83.700000000,82.233502538,79.615384615,77.600000000,90.000000000
78.693467337,83.700000000,82.233502538,79.615384615,76.214285714,90.000000000
77.313131313,82.770000000,80.826530612,78.251207729,76.214285714,89.000000000
77.313131313,82.770000000,80.826530612,78.251207729,76.214285714,89.000000000
78.693467337,83.700000000,82.233502538,80.000000000,76.214285714,90.000000000
77.313131313,82.770000000,80.826530612,78.631067961,76.214285714,89.000000000
77.313131313,82.770000000,80.826530612,78.251207729,76.214285714,89.000000000
75.939086294,81.840000000,79.425641026,76.893203883,76.214285714,88.000000000
75.939086294,81.840000000,79.425641026,76.893203883,76.214285714,88.000000000
75.555555556,80.960000000,79.020408163,77.000000000,76.214285714,88.000000000
75.555555556,80.960000000,79.020408163,77.000000000,76.214285714,88.000000000
75.555555556,80.960000000,79.020408163,77.000000000,76.214285714,88.000000000
74.192893401,80.040000000,77.630769231,75.652173913,76.214285714,87.000000000
74.192893401,80.040000000,77.630769231,75.652173913,74.615384615,87.000000000
75.939086294,80.960000000,79.020408163,77.000000000,74.615384615,88.000000000
77.313131313,81.880000000,80.416243655,78.730769231,76.214285714,89.000000000
78.693467337,82.800000000,81.818181818,80.095693780,76.214285714,90.000000000
78.693467337,82.800000000,81.818181818,80.095693780,76.214285714,90.000000000
78.693467337,82.800000000,81.818181818,80.095693780,74.615384615,90.000000000
77.313131313,81.880000000,80.416243655,78.354066986,74.615384615,89.000000000
76.924623116,80.990000000,80.010101010,78.454976303,74.615384615,89.000000000
77.044776119,80.100000000,79.608040201,78.084905660,82.923076923,89.000000000
75.680000000,79.200000000,78.222222222,76.377358491,82.923076923,88.000000000
75.175879397,79.200000000,78.222222222,76.739336493,82.076923077,88.000000000
76.540000000,80.100000000,79.608040201,78.084905660,82.076923077,89.000000000
76.540000000,80.100000000,79.608040201,78.084905660,82.076923077,89.000000000
76.540000000,80.100000000,79.608040201,78.084905660,82.076923077,89.000000000
75.175879397,79.200000000,78.222222222,76.739336493,80.833333333,88.000000000
75.175879397,79.200000000,78.222222222,76.739336493,80.833333333,88.000000000
75.175879397,79.200000000,78.222222222,76.739336493,80.833333333,88.000000000
75.175879397,79.200000000,78.222222222,76.739336493,80.833333333,88.000000000
75.175879397,79.200000000,78.222222222,76.739336493,80.833333333,88.000000000
75.175879397,79.200000000,78.222222222,76.739336493,80.833333333,88.000000000
75.175879397,79.200000000,78.222222222,76.739336493,80.833333333,88.000000000
75.175879397,79.200000000,78.222222222,76.739336493,80.833333333,88.000000000
75.175879397,79.200000000,78.222222222,76.739336493,82.076923077,88.000000000
75.175879397,79.200000000,78.222222222,76.739336493,83.142857143,88.000000000
75.555555556,80.080000000,78.619289340,76.631578947,83.142857143,88.000000000
75.555555556,80.080000000,78.619289340,76.631578947,89.538461538,88.000000000
75.555555556,80.080000000,78.619289340,76.631578947,89.538461538,88.000000000
75.555555556,80.080000000,78.619289340,77.000000000,89.538461538,88.000000000
75.555555556,80.080000000,78.619289340,77.000000000,89.538461538,88.000000000
75.555555556,80.080000000,78.619289340,77.000000000,89.538461538,88.000000000
75.555555556,80.080000000,78.619289340,77.000000000,89.538461538,88.000000000
75.555555556,80.080000000,78.619289340,77.000000000,88.916666667,88.000000000
75.175879397,79.200000000,78.222222222,76.631578947,83.142857143,88.000000000
75.175879397,79.200000000,78.222222222,76.631578947,83.142857143,88.000000000
75.175879397,79.200000000,78.222222222,76.631578947,83.142857143,88.000000000
75.555555556,79.200000000,78.222222222,76.631578947,83.142857143,88.000000000
75.555555556,79.200000000,78.222222222,76.631578947,84.066666667,88.000000000
75.555555556,79.200000000,78.222222222,76.631578947,84.066666667,88.000000000
75.555555556,79.200000000,78.222222222,76.631578947,83.142857143,88.000000000
76.060301508,79.200000000,78.222222222,76.631578947,84.000000000,88.000000000
74.321608040,78.300000000,76.842639594,75.652173913,84.000000000,87.000000000
75.680000000,79.200000000,78.222222222,77.371980676,84.000000000,88.000000000
75.680000000,79.200000000,78.222222222,77.371980676,84.933333333,88.000000000
76.540000000,80.100000000,79.608040201,78.730769231,84.066666667,89.000000000
76.540000000,80.100000000,79.608040201,78.730769231,84.875000000,89.000000000
76.924623116,80.100000000,79.608040201,78.730769231,84.875000000,89.000000000
77.705583756,80.100000000,79.608040201,78.354066986,84.875000000,89.000000000
79.090909091,81.000000000,81.000000000,79.714285714,84.875000000,90.000000000
79.090909091,81.000000000,81.000000000,79.336492891,84.875000000,90.000000000
79.090909091,81.000000000,81.000000000,79.336492891,84.875000000,90.000000000
77.705583756,80.100000000,79.608040201,77.980952381,84.875000000,89.000000000
77.705583756,80.100000000,79.608040201,78.354066986,84.875000000,89.000000000
78.102040816,80.990000000,80.010101010,78.730769231,84.066666667,89.000000000
78.102040816,80.990000000,80.010101010,78.730769231,84.066666667,89.000000000
78.102040816,80.990000000,80.010101010,78.730769231,84.875000000,89.000000000
78.102040816,80.990000000,80.010101010,78.730769231,84.875000000,89.000000000
78.102040816,80.990000000,80.010101010,78.730769231,84.875000000,89.000000000
78.102040816,80.990000000,80.010101010,78.730769231,84.875000000,89.000000000
76.717948718,80.080000000,78.619289340,77.371980676,84.875000000,88.000000000
77.113402062,80.960000000,79.020408163,77.747572816,84.066666667,88.000000000
77.113402062,80.960000000,79.020408163,77.747572816,84.066666667,88.000000000
77.113402062,80.960000000,79.020408163,77.747572816,84.066666667,88.000000000
77.113402062,80.960000000,79.020408163,77.747572816,84.066666667,88.000000000
77.113402062,80.960000000,79.020408163,77.747572816,84.066666667,88.000000000
77.512953368,81.840000000,79.425641026,78.126829268,84.066666667,88.000000000
77.512953368,81.840000000,79.425641026,78.126829268,84.066666667,88.000000000
77.916666667,82.720000000,79.835051546,78.029556650,83.142857143,88.000000000
