'AtMostOne(Assign seriousness)','Init(Assign seriousness)',"'AlternateSuccession(Assign seriousness, Closed)'","'NotChainSuccession(Assign seriousness, Closed)'","'AlternateSuccession(Assign seriousness, Resolve ticket)'",'End(Closed)',"'CoExistence(Closed, Assign seriousness)'","'NotSuccession(Closed, Assign seriousness)'","'NotSuccession(Closed, Resolve ticket)'",'AtMostOne(Resolve ticket)','Participation(Resolve ticket)',"'NotSuccession(Resolve ticket, Assign seriousness)'","'ChainSuccession(Resolve ticket, Closed)'"
95.040000000,92.160000000,93.563451777,96.000000000,87.771428571,100.000000000,94.050761421,96.000000000,100.000000000,88.000000000,100.000000000,96.000000000,93.896713615
95.040000000,92.160000000,93.563451777,96.000000000,87.771428571,100.000000000,94.050761421,96.000000000,100.000000000,88.000000000,100.000000000,96.000000000,93.896713615
95.040000000,92.160000000,93.563451777,96.000000000,87.771428571,100.000000000,94.050761421,96.000000000,100.000000000,88.000000000,100.000000000,96.000000000,93.896713615
95.040000000,92.160000000,93.563451777,96.000000000,87.771428571,100.000000000,94.050761421,96.000000000,100.000000000,88.000000000,100.000000000,96.000000000,93.896713615
95.040000000,92.160000000,93.563451777,96.000000000,87.771428571,100.000000000,94.050761421,96.000000000,100.000000000,88.000000000,100.000000000,96.000000000,93.896713615
95.040000000,92.160000000,93.563451777,96.000000000,87.771428571,100.000000000,94.050761421,96.000000000,100.000000000,88.000000000,100.000000000,96.000000000,93.896713615
95.040000000,92.160000000,93.563451777,96.000000000,87.771428571,100.000000000,94.050761421,96.000000000,100.000000000,88.000000000,100.000000000,96.000000000,93.896713615
95.040000000,92.160000000,93.563451777,96.000000000,87.771428571,100.000000000,94.050761421,96.000000000,100.000000000,88.000000000,100.000000000,96.000000000,93.896713615
95.040000000,92.160000000,93.563451777,96.000000000,87.771428571,100.000000000,94.050761421,96.000000000,100.000000000,88.000000000,100.000000000,96.000000000,93.896713615
96.030000000,94.090000000,95.040404040,97.000000000,89.184834123,100.000000000,95.530303030,97.000000000,100.000000000,88.000000000,100.000000000,97.000000000,93.896713615
96.030000000,94.090000000,95.040404040,97.000000000,89.184834123,100.000000000,95.530303030,97.000000000,100.000000000,88.000000000,100.000000000,97.000000000,93.896713615
95.060000000,94.090000000,94.562814070,97.000000000,88.764150943,100.000000000,95.537688442,97.000000000,100.000000000,88.000000000,100.000000000,97.000000000,93.896713615
94.090000000,94.090000000,94.090000000,97.000000000,88.764150943,100.000000000,95.545000000,97.000000000,100.000000000,89.000000000,100.000000000,97.000000000,94.339622642
94.090000000,94.090000000,94.090000000,97.000000000,88.764150943,100.000000000,95.545000000,97.000000000,100.000000000,89.000000000,100.000000000,97.000000000,94.339622642
94.090000000,94.090000000,94.090000000,97.000000000,89.184834123,100.000000000,95.545000000,97.000000000,100.000000000,90.000000000,100.000000000,97.000000000,94.786729858
94.090000000,94.090000000,94.090000000,97.000000000,89.184834123,100.000000000,95.545000000,97.000000000,100.000000000,90.000000000,100.000000000,97.000000000,94.786729858
94.090000000,94.090000000,94.090000000,97.000000000,89.184834123,100.000000000,95.545000000,97.000000000,100.000000000,90.000000000,100.000000000,97.000000000,94.786729858
94.090000000,94.090000000,94.090000000,97.000000000,89.184834123,100.000000000,95.545000000,97.000000000,100.000000000,90.000000000,100.000000000,97.000000000,94.786729858
94.090000000,94.090000000,94.090000000,97.000000000,89.184834123,100.000000000,95.545000000,97.000000000,100.000000000,90.000000000,100.000000000,97.000000000,94.786729858
94.090000000,94.090000000,94.090000000,97.000000000,89.184834123,100.000000000,95.545000000,97.000000000,100.000000000,90.000000000,100.000000000,97.000000000,94.786729858
94.090000000,94.090000000,94.090000000,97.000000000,89.184834123,100.000000000,95.545000000,97.000000000,100.000000000,90.000000000,100.000000000,97.000000000,94.786729858
94.090000000,94.090000000,94.090000000,97.000000000,89.184834123,100.000000000,95.545000000,97.000000000,100.000000000,90.000000000,100.000000000,97.000000000,94.786729858
94.090000000,94.090000000,94.090000000,97.000000000,89.184834123,100.000000000,95.545000000,97.000000000,100.000000000,90.000000000,100.000000000,97.000000000,94.786729858
94.090000000,94.090000000,94.090000000,97.000000000,89.184834123,100.000000000,95.545000000,97.000000000,100.000000000,90.000000000,100.000000000,97.000000000,94.786729858
94.090000000,94.090000000,94.090000000,97.000000000,89.184834123,100.000000000,95.545000000,97.000000000,100.000000000,90.000000000,100.000000000,97.000000000,94.786729858
94.090000000,94.090000000,94.090000000,97.000000000,89.184834123,100.000000000,95.545000000,97.000000000,100.000000000,90.000000000,100.000000000,97.000000000,94.786729858
94.090000000,94.090000000,94.090000000,97.000000000,89.184834123,100.000000000,95.545000000,97.000000000,100.000000000,90.000000000,100.000000000,97.000000000,94.786729858
94.090000000,94.090000000,94.090000000,97.000000000,89.184834123,100.000000000,95.545000000,97.000000000,100.000000000,90.000000000,100.000000000,97.000000000,94.786729858
94.090000000,94.090000000,94.090000000,97.000000000,89.184834123,100.000000000,95.545000000,97.000000000,100.000000000,90.000000000,100.000000000,97.000000000,94.786729858
94.090000000,94.090000000,94.090000000,97.000000000,89.184834123,100.000000000,95.545000000,97.000000000,100.000000000,90.000000000,100.000000000,97.000000000,94.786729858
94.090000000,94.090000000,94.090000000,97.000000000,89.184834123,100.000000000,95.545000000,97.000000000,100.000000000,90.000000000,100.000000000,97.000000000,94.786729858
94.090000000,94.090000000,94.090000000,97.000000000,89.184834123,100.000000000,95.545000000,97.000000000,100.000000000,90.000000000,100.000000000,97.000000000,94.786729858
94.090000000,94.090000000,94.090000000,97.000000000,89.184834123,100.000000000,95.545000000,97.000000000,100.000000000,90.000000000,100.000000000,97.000000000,94.786729858
94.090000000,94.090000000,94.090000000,97.000000000,89.609523810,100.000000000,95.545000000,97.000000000,100.000000000,91.000000000,100.000000000,97.000000000,95.238095238
94.090000000,94.090000000,94.090000000,97.000000000,89.609523810,100.000000000,95.545000000,97.000000000,100.000000000,91.000000000,100.000000000,97.000000000,95.238095238
94.090000000,94.090000000,94.090000000,97.000000000,89.609523810,100.000000000,95.545000000,97.000000000,100.000000000,91.000000000,100.000000000,97.000000000,95.238095238
94.090000000,94.090000000,94.090000000,97.000000000,89.609523810,100.000000000,95.545000000,97.000000000,100.000000000,91.000000000,100.000000000,97.000000000,95.238095238
95.060000000,96.040000000,95.562189055,98.000000000,91.033175355,100.000000000,97.024875622,98.000000000,100.000000000,91.000000000,100.000000000,98.000000000,95.238095238
95.060000000,96.040000000,95.562189055,98.000000000,91.904306220,100.000000000,97.024875622,98.000000000,100.000000000,92.000000000,100.000000000,98.000000000,96.153846154
95.060000000,96.040000000,95.562189055,98.000000000,91.904306220,100.000000000,97.024875622,98.000000000,100.000000000,92.000000000,100.000000000,98.000000000,96.153846154
95.060000000,96.040000000,95.562189055,98.000000000,91.904306220,100.000000000,97.024875622,98.000000000,100.000000000,92.000000000,100.000000000,98.000000000,96.153846154
95.060000000,96.040000000,95.562189055,98.000000000,91.904306220,100.000000000,97.024875622,98.000000000,100.000000000,92.000000000,100.000000000,98.000000000,96.153846154
95.060000000,96.040000000,95.562189055,98.000000000,91.904306220,100.000000000,97.024875622,98.000000000,100.000000000,92.000000000,100.000000000,98.000000000,96.153846154
95.060000000,96.040000000,95.562189055,98.000000000,91.904306220,100.000000000,97.024875622,98.000000000,100.000000000,92.000000000,100.000000000,98.000000000,96.153846154
95.060000000,96.040000000,95.562189055,98.000000000,91.904306220,100.000000000,97.024875622,98.000000000,100.000000000,92.000000000,100.000000000,98.000000000,96.153846154
95.060000000,96.040000000,95.562189055,98.000000000,91.904306220,100.000000000,97.024875622,98.000000000,100.000000000,92.000000000,100.000000000,98.000000000,96.153846154
95.060000000,96.040000000,95.562189055,98.000000000,91.904306220,100.000000000,97.024875622,98.000000000,100.000000000,92.000000000,100.000000000,98.000000000,96.153846154
95.060000000,96.040000000,95.562189055,98.000000000,91.904306220,100.000000000,97.024875622,98.000000000,100.000000000,92.000000000,100.000000000,98.000000000,96.153846154
96.030000000,98.010000000,97.039603960,99.000000000,92.900473934,100.000000000,98.509900990,99.000000000,100.000000000,91.000000000,100.000000000,99.000000000,95.693779904
96.030000000,98.010000000,97.039603960,99.000000000,92.900473934,100.000000000,98.509900990,99.000000000,100.000000000,91.000000000,100.000000000,99.000000000,95.693779904
96.030000000,98.010000000,97.039603960,99.000000000,92.900473934,100.000000000,98.509900990,99.000000000,100.000000000,91.000000000,100.000000000,99.000000000,95.693779904
95.060000000,96.040000000,95.562189055,98.000000000,91.904306220,100.000000000,97.024875622,98.000000000,100.000000000,92.000000000,100.000000000,98.000000000,96.153846154
95.060000000,96.040000000,95.562189055,98.000000000,91.904306220,100.000000000,97.024875622,98.000000000,100.000000000,92.000000000,100.000000000,98.000000000,96.153846154
95.060000000,96.040000000,95.562189055,98.000000000,91.904306220,100.000000000,97.024875622,98.000000000,100.000000000,92.000000000,100.000000000,98.000000000,96.153846154
95.060000000,96.040000000,95.562189055,98.000000000,91.904306220,100.000000000,97.024875622,98.000000000,100.000000000,92.000000000,100.000000000,98.000000000,96.153846154
95.060000000,96.040000000,95.562189055,98.000000000,91.904306220,100.000000000,97.024875622,98.000000000,100.000000000,92.000000000,100.000000000,98.000000000,96.153846154
95.060000000,96.040000000,95.562189055,98.000000000,92.346153846,100.000000000,97.024875622,98.000000000,100.000000000,93.000000000,100.000000000,98.000000000,96.618357488
95.060000000,96.040000000,95.562189055,98.000000000,91.904306220,100.000000000,97.024875622,98.000000000,100.000000000,92.000000000,100.000000000,98.000000000,96.153846154
95.060000000,96.040000000,95.562189055,98.000000000,91.904306220,100.000000000,97.024875622,98.000000000,100.000000000,92.000000000,100.000000000,98.000000000,96.153846154
95.060000000,96.040000000,95.562189055,98.000000000,91.904306220,100.000000000,97.024875622,98.000000000,100.000000000,92.000000000,100.000000000,98.000000000,96.153846154
95.060000000,96.040000000,95.562189055,98.000000000,91.904306220,100.000000000,97.024875622,98.000000000,100.000000000,92.000000000,100.000000000,98.000000000,96.153846154
94.080000000,96.040000000,95.089108911,98.000000000,91.466666667,100.000000000,97.029702970,98.000000000,100.000000000,92.000000000,100.000000000,98.000000000,96.153846154
94.080000000,96.040000000,95.089108911,98.000000000,91.466666667,100.000000000,97.029702970,98.000000000,100.000000000,92.000000000,100.000000000,98.000000000,96.153846154
94.080000000,96.040000000,95.089108911,98.000000000,91.466666667,100.000000000,97.029702970,98.000000000,100.000000000,92.000000000,100.000000000,98.000000000,96.153846154
94.080000000,96.040000000,95.089108911,98.000000000,91.466666667,100.000000000,97.029702970,98.000000000,100.000000000,92.000000000,100.000000000,98.000000000,96.153846154
94.080000000,96.040000000,95.089108911,98.000000000,91.904306220,100.000000000,97.029702970,98.000000000,100.000000000,93.000000000,100.000000000,98.000000000,96.618357488
94.080000000,96.040000000,95.089108911,98.000000000,91.904306220,100.000000000,97.029702970,98.000000000,100.000000000,93.000000000,100.000000000,98.000000000,96.618357488
94.080000000,96.040000000,95.089108911,98.000000000,91.904306220,100.000000000,97.029702970,98.000000000,100.000000000,93.000000000,100.000000000,98.000000000,96.618357488
94.080000000,96.040000000,95.089108911,98.000000000,92.346153846,100.000000000,97.029702970,98.000000000,100.000000000,94.000000000,100.000000000,98.000000000,97.087378641
93.120000000,94.090000000,93.621890547,97.000000000,90.471153846,100.000000000,95.552238806,97.000000000,100.000000000,93.000000000,100.000000000,97.000000000,96.618357488
93.120000000,94.090000000,93.621890547,97.000000000,90.471153846,100.000000000,95.552238806,97.000000000,100.000000000,93.000000000,100.000000000,97.000000000,96.618357488
93.120000000,94.090000000,93.621890547,97.000000000,90.471153846,100.000000000,95.552238806,97.000000000,100.000000000,93.000000000,100.000000000,97.000000000,96.618357488
93.120000000,94.090000000,93.621890547,97.000000000,90.471153846,100.000000000,95.552238806,97.000000000,100.000000000,93.000000000,100.000000000,97.000000000,96.618357488
93.120000000,94.090000000,93.621890547,97.000000000,90.471153846,100.000000000,95.552238806,97.000000000,100.000000000,93.000000000,100.000000000,97.000000000,96.618357488
93.120000000,94.090000000,93.621890547,97.000000000,90.908212560,100.000000000,95.552238806,97.000000000,100.000000000,94.000000000,100.000000000,97.000000000,97.087378641
93.120000000,94.090000000,93.621890547,97.000000000,90.908212560,100.000000000,95.552238806,97.000000000,100.000000000,94.000000000,100.000000000,97.000000000,97.087378641
94.080000000,96.040000000,95.089108911,98.000000000,92.346153846,100.000000000,97.029702970,98.000000000,100.000000000,94.000000000,100.000000000,98.000000000,97.087378641
94.080000000,96.040000000,95.089108911,98.000000000,92.346153846,100.000000000,97.029702970,98.000000000,100.000000000,94.000000000,100.000000000,98.000000000,97.087378641
94.080000000,96.040000000,95.089108911,98.000000000,92.346153846,100.000000000,97.029702970,98.000000000,100.000000000,94.000000000,100.000000000,98.000000000,97.087378641
94.080000000,96.040000000,95.089108911,98.000000000,92.346153846,100.000000000,97.029702970,98.000000000,100.000000000,94.000000000,100.000000000,98.000000000,97.087378641
94.080000000,96.040000000,95.089108911,98.000000000,92.346153846,100.000000000,97.029702970,98.000000000,100.000000000,94.000000000,100.000000000,98.000000000,97.087378641
94.080000000,96.040000000,95.089108911,98.000000000,92.346153846,100.000000000,97.029702970,98.000000000,100.000000000,94.000000000,100.000000000,98.000000000,97.087378641
94.080000000,96.040000000,95.089108911,98.000000000,92.346153846,100.000000000,97.029702970,98.000000000,100.000000000,94.000000000,100.000000000,98.000000000,97.087378641
94.080000000,96.040000000,95.089108911,98.000000000,91.904306220,100.000000000,97.029702970,98.000000000,100.000000000,93.000000000,100.000000000,98.000000000,96.618357488
94.080000000,96.040000000,95.089108911,98.000000000,91.904306220,100.000000000,97.029702970,98.000000000,100.000000000,93.000000000,100.000000000,98.000000000,96.618357488
94.080000000,96.040000000,95.089108911,98.000000000,91.904306220,100.000000000,97.029702970,98.000000000,100.000000000,93.000000000,100.000000000,98.000000000,96.618357488
