"'NotChainSuccession(Assign seriousness, Resolve ticket)'","'Succession(Assign seriousness, Take in charge ticket)'","'CoExistence(Closed, Take in charge ticket)'","'NotSuccession(Closed, Take in charge ticket)'","'AlternatePrecedence(Take in charge ticket, Closed)'","'CoExistence(Resolve ticket, Take in charge ticket)'","'NotSuccession(Resolve ticket, Take in charge ticket)'","'AlternatePrecedence(Take in charge ticket, Resolve ticket)'",'Participation(Take in charge ticket)',"'CoExistence(Take in charge ticket, Assign seriousness)'","'NotSuccession(Take in charge ticket, Assign seriousness)'","'Succession(Take in charge ticket, Closed)'","'NotChainSuccession(Take in charge ticket, Closed)'","'Succession(Take in charge ticket, Resolve ticket)'","'Precedence(Take in charge ticket, Wait)'"
86.111111111,76.542288557,78.289473684,85.000000000,72.250000000,78.025641026,84.128205128,69.619047619,72.250000000,76.542288557,85.000000000,78.289473684,85.000000000,78.025641026,85.000000000
85.253456221,74.805970149,76.888888889,84.000000000,70.560000000,76.639175258,83.134020619,68.000000000,70.560000000,74.805970149,84.000000000,76.888888889,84.000000000,76.639175258,84.000000000
85.253456221,74.805970149,76.888888889,84.000000000,70.560000000,76.639175258,83.134020619,68.000000000,70.560000000,74.805970149,84.000000000,76.888888889,84.000000000,76.639175258,84.000000000
85.253456221,74.805970149,76.888888889,84.000000000,70.560000000,76.639175258,83.134020619,68.000000000,70.560000000,74.805970149,84.000000000,76.888888889,84.000000000,76.639175258,84.000000000
84.331797235,73.455000000,75.494680851,83.000000000,68.890000000,75.259067358,82.139896373,66.400000000,68.890000000,73.455000000,83.000000000,75.494680851,83.000000000,75.259067358,83.000000000
84.331797235,73.455000000,75.494680851,83.000000000,68.890000000,75.259067358,82.139896373,66.400000000,68.890000000,73.455000000,83.000000000,75.494680851,83.000000000,75.259067358,83.000000000
84.474885845,73.549504950,75.494680851,83.000000000,68.890000000,75.259067358,82.139896373,66.400000000,68.890000000,73.549504950,83.000000000,75.494680851,83.000000000,75.259067358,83.000000000
83.636363636,72.160000000,74.064516129,82.000000000,67.240000000,73.458333333,81.145833333,64.207547170,67.240000000,72.160000000,82.000000000,74.064516129,82.000000000,73.458333333,82.000000000
83.561643836,72.160000000,74.064516129,82.000000000,67.240000000,73.413612565,81.141361257,64.819047619,67.240000000,72.160000000,82.000000000,74.064516129,82.000000000,73.413612565,82.000000000
83.561643836,72.522613065,74.064516129,82.000000000,67.240000000,73.031250000,81.145833333,64.207547170,67.240000000,72.522613065,82.000000000,74.064516129,82.000000000,73.031250000,82.000000000
84.474885845,73.870000000,75.454545455,83.000000000,68.890000000,74.398963731,82.139896373,65.773584906,68.890000000,73.870000000,83.000000000,75.454545455,83.000000000,74.398963731,83.000000000
84.474885845,73.870000000,75.454545455,83.000000000,68.890000000,74.398963731,82.139896373,65.773584906,68.890000000,73.870000000,83.000000000,75.454545455,83.000000000,74.398963731,83.000000000
84.474885845,73.870000000,75.454545455,83.000000000,68.890000000,74.398963731,82.139896373,65.773584906,68.890000000,73.870000000,83.000000000,75.454545455,83.000000000,74.398963731,83.000000000
83.486238532,72.474747475,74.064516129,82.000000000,67.240000000,73.031250000,81.145833333,64.207547170,67.240000000,72.474747475,82.000000000,74.064516129,82.000000000,73.031250000,82.000000000
83.486238532,72.474747475,74.064516129,82.000000000,67.240000000,73.031250000,81.145833333,64.207547170,67.240000000,72.474747475,82.000000000,74.064516129,82.000000000,73.031250000,82.000000000
82.648401826,71.131979695,72.681081081,81.000000000,65.610000000,71.296875000,80.156250000,62.074766355,65.610000000,71.131979695,81.000000000,72.681081081,81.000000000,71.296875000,81.000000000
82.648401826,71.131979695,72.681081081,81.000000000,65.610000000,71.296875000,80.156250000,62.074766355,65.610000000,71.131979695,81.000000000,72.681081081,81.000000000,71.296875000,81.000000000
82.648401826,71.131979695,72.681081081,81.000000000,65.610000000,71.296875000,80.156250000,62.074766355,65.610000000,71.131979695,81.000000000,72.681081081,81.000000000,71.296875000,81.000000000
83.561643836,72.474747475,74.064516129,82.000000000,67.240000000,72.652849741,81.150259067,63.607476636,67.240000000,72.474747475,82.000000000,74.064516129,82.000000000,72.652849741,82.000000000
83.561643836,72.474747475,74.064516129,82.000000000,67.240000000,72.652849741,81.150259067,63.607476636,67.240000000,72.474747475,82.000000000,74.064516129,82.000000000,72.652849741,82.000000000
83.636363636,72.522613065,74.064516129,82.000000000,67.240000000,72.652849741,81.150259067,63.607476636,67.240000000,72.522613065,82.000000000,74.064516129,82.000000000,72.652849741,82.000000000
84.474885845,73.870000000,75.454545455,83.000000000,68.890000000,74.398963731,82.139896373,65.773584906,68.890000000,73.870000000,83.000000000,75.454545455,83.000000000,74.398963731,83.000000000
84.474885845,73.870000000,75.454545455,83.000000000,68.890000000,74.398963731,82.139896373,65.773584906,68.890000000,73.870000000,83.000000000,75.454545455,83.000000000,74.398963731,83.000000000
84.474885845,73.870000000,75.454545455,83.000000000,68.890000000,74.398963731,82.139896373,65.773584906,68.890000000,73.870000000,83.000000000,75.454545455,83.000000000,74.398963731,83.000000000
84.403669725,73.824120603,75.413978495,83.000000000,68.890000000,74.308900524,83.000000000,65.609523810,68.890000000,73.824120603,83.000000000,75.413978495,83.000000000,74.308900524,83.000000000
84.403669725,73.824120603,75.413978495,83.000000000,68.890000000,74.308900524,83.000000000,65.609523810,68.890000000,73.824120603,83.000000000,75.413978495,83.000000000,74.308900524,83.000000000
84.403669725,73.824120603,75.413978495,83.000000000,68.890000000,74.308900524,83.000000000,65.609523810,68.890000000,73.824120603,83.000000000,75.413978495,83.000000000,74.308900524,83.000000000
84.403669725,73.824120603,75.413978495,83.000000000,68.890000000,74.308900524,83.000000000,65.609523810,68.890000000,73.824120603,83.000000000,75.413978495,83.000000000,74.308900524,83.000000000
84.403669725,73.824120603,75.413978495,83.000000000,68.890000000,74.308900524,83.000000000,65.609523810,68.890000000,73.824120603,83.000000000,75.413978495,83.000000000,74.308900524,83.000000000
85.321100917,75.180000000,76.812834225,84.000000000,70.560000000,75.687500000,84.000000000,67.200000000,70.560000000,75.180000000,84.000000000,76.812834225,84.000000000,75.687500000,84.000000000
85.321100917,75.180000000,76.812834225,84.000000000,70.560000000,75.687500000,84.000000000,67.200000000,70.560000000,75.180000000,84.000000000,76.812834225,84.000000000,75.687500000,84.000000000
86.175115207,76.965174129,78.253968254,85.000000000,72.250000000,77.113402062,85.000000000,68.809523810,72.250000000,76.965174129,85.000000000,78.253968254,85.000000000,77.113402062,85.000000000
86.175115207,76.965174129,78.253968254,85.000000000,72.250000000,77.113402062,85.000000000,68.809523810,72.250000000,76.965174129,85.000000000,78.253968254,85.000000000,77.113402062,85.000000000
86.175115207,76.965174129,78.253968254,85.000000000,72.250000000,77.113402062,85.000000000,68.809523810,72.250000000,76.965174129,85.000000000,78.253968254,85.000000000,77.113402062,85.000000000
87.155963303,78.336633663,79.663157895,86.000000000,73.960000000,78.540816327,86.000000000,69.773584906,73.960000000,78.336633663,86.000000000,79.663157895,86.000000000,78.540816327,86.000000000
87.096774194,78.298507463,79.663157895,86.000000000,73.960000000,78.540816327,86.000000000,69.773584906,73.960000000,78.298507463,86.000000000,79.663157895,86.000000000,78.540816327,86.000000000
87.096774194,78.298507463,79.663157895,86.000000000,73.960000000,78.540816327,86.000000000,69.773584906,73.960000000,78.298507463,86.000000000,79.663157895,86.000000000,78.540816327,86.000000000
87.155963303,78.298507463,79.663157895,86.000000000,73.960000000,78.578680203,86.000000000,69.121495327,73.960000000,78.298507463,86.000000000,79.663157895,86.000000000,78.578680203,86.000000000
86.238532110,76.925000000,78.253968254,85.000000000,72.250000000,77.193877551,85.000000000,67.523364486,72.250000000,76.925000000,85.000000000,78.253968254,85.000000000,77.193877551,85.000000000
86.175115207,76.884422111,78.253968254,85.000000000,72.250000000,77.193877551,85.000000000,67.523364486,72.250000000,76.884422111,85.000000000,78.253968254,85.000000000,77.193877551,85.000000000
87.037037037,78.653266332,79.663157895,86.000000000,73.960000000,78.578680203,86.000000000,69.121495327,73.960000000,78.653266332,86.000000000,79.663157895,86.000000000,78.578680203,86.000000000
87.037037037,78.653266332,79.663157895,86.000000000,73.960000000,78.578680203,86.000000000,69.121495327,73.960000000,78.653266332,86.000000000,79.663157895,86.000000000,78.578680203,86.000000000
86.175115207,77.272727273,78.253968254,85.000000000,72.250000000,76.802030457,85.000000000,66.898148148,72.250000000,77.272727273,85.000000000,78.253968254,85.000000000,76.802030457,85.000000000
86.175115207,77.272727273,78.253968254,85.000000000,72.250000000,76.802030457,85.000000000,66.898148148,72.250000000,77.272727273,85.000000000,78.253968254,85.000000000,76.802030457,85.000000000
86.175115207,77.272727273,78.253968254,85.000000000,72.250000000,76.802030457,85.000000000,66.898148148,72.250000000,77.272727273,85.000000000,78.253968254,85.000000000,76.802030457,85.000000000
86.111111111,77.233502538,78.253968254,85.000000000,72.250000000,76.802030457,85.000000000,66.898148148,72.250000000,77.233502538,85.000000000,78.253968254,85.000000000,76.802030457,85.000000000
86.111111111,77.233502538,78.253968254,85.000000000,72.250000000,76.802030457,85.000000000,66.898148148,72.250000000,77.233502538,85.000000000,78.253968254,85.000000000,76.802030457,85.000000000
86.175115207,77.272727273,78.253968254,85.000000000,72.250000000,76.802030457,85.000000000,66.898148148,72.250000000,77.272727273,85.000000000,78.253968254,85.000000000,76.802030457,85.000000000
85.321100917,75.898477157,76.851063830,84.000000000,70.560000000,75.045685279,84.000000000,64.733944954,70.560000000,75.898477157,84.000000000,76.851063830,84.000000000,75.045685279,84.000000000
85.388127854,75.939393939,76.851063830,84.000000000,70.560000000,75.045685279,84.000000000,64.733944954,70.560000000,75.939393939,84.000000000,76.851063830,84.000000000,75.045685279,84.000000000
85.388127854,75.939393939,76.851063830,84.000000000,70.560000000,75.045685279,84.000000000,64.733944954,70.560000000,75.939393939,84.000000000,76.851063830,84.000000000,75.045685279,84.000000000
85.454545455,75.939393939,76.851063830,84.000000000,70.560000000,74.666666667,84.000000000,64.145454545,70.560000000,75.939393939,84.000000000,76.851063830,84.000000000,74.666666667,84.000000000
85.520361991,75.939393939,76.851063830,84.000000000,70.560000000,74.713567839,84.000000000,63.567567568,70.560000000,75.939393939,84.000000000,76.851063830,84.000000000,74.713567839,84.000000000
85.520361991,75.939393939,76.851063830,84.000000000,70.560000000,74.713567839,84.000000000,63.567567568,70.560000000,75.939393939,84.000000000,76.851063830,84.000000000,74.713567839,84.000000000
84.684684685,74.573604061,75.454545455,83.000000000,68.890000000,72.989949749,83.000000000,61.508928571,68.890000000,74.573604061,83.000000000,75.454545455,83.000000000,72.989949749,83.000000000
83.783783784,73.214285714,74.064516129,82.000000000,67.240000000,71.646464646,82.000000000,60.035714286,67.240000000,73.214285714,82.000000000,74.064516129,82.000000000,71.646464646,82.000000000
84.684684685,74.573604061,75.454545455,83.000000000,68.890000000,72.989949749,83.000000000,61.508928571,68.890000000,74.573604061,83.000000000,75.454545455,83.000000000,72.989949749,83.000000000
83.856502242,73.214285714,74.064516129,82.000000000,67.240000000,71.286432161,82.000000000,59.504424779,67.240000000,73.214285714,82.000000000,74.064516129,82.000000000,71.286432161,82.000000000
83.928571429,73.258883249,74.064516129,82.000000000,67.240000000,71.286432161,82.000000000,59.504424779,67.240000000,73.258883249,82.000000000,74.064516129,82.000000000,71.286432161,82.000000000
83.928571429,73.258883249,74.064516129,82.000000000,67.240000000,71.286432161,82.000000000,59.504424779,67.240000000,73.258883249,82.000000000,74.064516129,82.000000000,71.286432161,82.000000000
83.928571429,73.258883249,74.064516129,82.000000000,67.240000000,71.286432161,82.000000000,59.504424779,67.240000000,73.258883249,82.000000000,74.064516129,82.000000000,71.286432161,82.000000000
83.928571429,73.258883249,74.064516129,82.000000000,67.240000000,71.286432161,82.000000000,59.504424779,67.240000000,73.258883249,82.000000000,74.064516129,82.000000000,71.286432161,82.000000000
84.888888889,74.658291457,75.454545455,83.000000000,68.890000000,72.625000000,83.000000000,60.964601770,68.890000000,74.658291457,83.000000000,75.454545455,83.000000000,72.625000000,83.000000000
85.087719298,74.741293532,75.454545455,83.000000000,68.890000000,72.676616915,83.000000000,60.429824561,68.890000000,74.741293532,83.000000000,75.454545455,83.000000000,72.676616915,83.000000000
85.022026432,74.741293532,75.454545455,83.000000000,68.890000000,72.625000000,83.000000000,60.964601770,68.890000000,74.741293532,83.000000000,75.454545455,83.000000000,72.625000000,83.000000000
85.087719298,74.782178218,75.454545455,83.000000000,68.890000000,72.625000000,83.000000000,60.964601770,68.890000000,74.782178218,83.000000000,75.454545455,83.000000000,72.625000000,83.000000000
85.087719298,74.782178218,75.454545455,83.000000000,68.890000000,72.625000000,83.000000000,60.964601770,68.890000000,74.782178218,83.000000000,75.454545455,83.000000000,72.625000000,83.000000000
85.152838428,74.822660099,75.454545455,83.000000000,68.890000000,72.625000000,83.000000000,60.964601770,68.890000000,74.822660099,83.000000000,75.454545455,83.000000000,72.625000000,83.000000000
85.152838428,74.822660099,75.454545455,83.000000000,68.890000000,72.625000000,83.000000000,60.964601770,68.890000000,74.822660099,83.000000000,75.454545455,83.000000000,72.625000000,83.000000000
85.964912281,76.551724138,76.851063830,84.000000000,70.560000000,73.970149254,84.000000000,62.442477876,70.560000000,76.551724138,84.000000000,76.851063830,84.000000000,73.970149254,84.000000000
85.964912281,76.551724138,76.851063830,84.000000000,70.560000000,73.970149254,84.000000000,62.442477876,70.560000000,76.551724138,84.000000000,76.851063830,84.000000000,73.970149254,84.000000000
85.903083700,76.514851485,76.851063830,84.000000000,70.560000000,73.970149254,84.000000000,62.442477876,70.560000000,76.514851485,84.000000000,76.851063830,84.000000000,73.970149254,84.000000000
85.022026432,75.154228856,75.454545455,83.000000000,68.890000000,72.625000000,83.000000000,60.964601770,68.890000000,75.154228856,83.000000000,75.454545455,83.000000000,72.625000000,83.000000000
85.022026432,75.154228856,75.454545455,83.000000000,68.890000000,72.625000000,83.000000000,60.964601770,68.890000000,75.154228856,83.000000000,75.454545455,83.000000000,72.625000000,83.000000000
85.022026432,75.115000000,75.413978495,83.000000000,68.890000000,72.572864322,83.000000000,60.964601770,68.890000000,75.115000000,83.000000000,75.413978495,83.000000000,72.572864322,83.000000000
85.022026432,75.115000000,75.413978495,83.000000000,68.890000000,72.572864322,83.000000000,60.964601770,68.890000000,75.115000000,83.000000000,75.413978495,83.000000000,72.572864322,83.000000000
85.022026432,75.115000000,75.413978495,83.000000000,68.890000000,72.572864322,83.000000000,60.964601770,68.890000000,75.115000000,83.000000000,75.413978495,83.000000000,72.572864322,83.000000000
85.022026432,75.115000000,75.413978495,83.000000000,68.890000000,72.572864322,83.000000000,60.964601770,68.890000000,75.115000000,83.000000000,75.413978495,83.000000000,72.572864322,83.000000000
85.840707965,76.860000000,76.812834225,84.000000000,70.560000000,73.920000000,84.000000000,62.442477876,70.560000000,76.860000000,84.000000000,76.812834225,84.000000000,73.920000000,84.000000000
85.840707965,76.860000000,76.812834225,84.000000000,70.560000000,73.920000000,84.000000000,62.442477876,70.560000000,76.860000000,84.000000000,76.812834225,84.000000000,73.920000000,84.000000000
