"'AlternateResponse(Assign seriousness, Wait)'","'NotChainSuccession(Assign seriousness, Wait)'","'RespondedExistence(Closed, Wait)'","'NotSuccession(Closed, Wait)'","'RespondedExistence(Resolve ticket, Wait)'","'NotSuccession(Resolve ticket, Wait)'","'ChainResponse(Take in charge ticket, Wait)'",'AtMostOne(Wait)',"'RespondedExistence(Wait, Assign seriousness)'","'NotSuccession(Wait, Assign seriousness)'","'AlternateResponse(Wait, Closed)'","'NotChainSuccession(Wait, Closed)'","'AlternateResponse(Wait, Resolve ticket)'","'RespondedExistence(Wait, Take in charge ticket)'","'NotSuccession(Wait, Take in charge ticket)'"
8.470588235,12.000000000,12.000000000,12.000000000,10.344827586,12.000000000,11.866666667,12.000000000,9.000000000,12.000000000,12.000000000,12.000000000,12.000000000,12.000000000,12.000000000
8.470588235,12.000000000,12.000000000,12.000000000,10.344827586,12.000000000,11.866666667,12.000000000,9.000000000,12.000000000,12.000000000,12.000000000,12.000000000,12.000000000,12.000000000
8.470588235,12.000000000,12.000000000,12.000000000,10.344827586,12.000000000,11.865168539,12.000000000,9.000000000,12.000000000,12.000000000,12.000000000,12.000000000,12.000000000,12.000000000
8.470588235,12.000000000,12.000000000,12.000000000,10.344827586,12.000000000,11.865168539,12.000000000,9.000000000,12.000000000,12.000000000,12.000000000,12.000000000,12.000000000,12.000000000
8.470588235,12.000000000,12.000000000,12.000000000,10.256410256,12.000000000,11.865168539,12.000000000,9.000000000,12.000000000,12.000000000,12.000000000,12.000000000,12.000000000,12.000000000
9.411764706,13.000000000,13.000000000,13.000000000,11.206896552,13.000000000,12.711111111,13.000000000,10.000000000,13.000000000,13.000000000,13.000000000,13.000000000,13.000000000,13.000000000
9.411764706,13.000000000,13.000000000,13.000000000,11.304347826,13.000000000,12.714285714,13.000000000,10.000000000,13.000000000,13.000000000,13.000000000,13.000000000,13.000000000,13.000000000
9.411764706,13.000000000,13.000000000,13.000000000,11.304347826,13.000000000,12.714285714,13.000000000,10.000000000,13.000000000,13.000000000,13.000000000,13.000000000,13.000000000,13.000000000
9.411764706,13.000000000,13.000000000,13.000000000,11.304347826,13.000000000,12.714285714,13.000000000,10.000000000,13.000000000,13.000000000,13.000000000,13.000000000,13.000000000,13.000000000
9.411764706,13.000000000,13.000000000,13.000000000,11.403508772,13.000000000,12.714285714,13.000000000,10.000000000,13.000000000,13.000000000,13.000000000,13.000000000,13.000000000,13.000000000
8.470588235,12.000000000,12.000000000,12.000000000,10.526315789,12.000000000,11.736263736,12.000000000,9.000000000,12.000000000,12.000000000,12.000000000,12.000000000,12.000000000,12.000000000
8.470588235,12.000000000,12.000000000,12.000000000,10.526315789,12.000000000,11.736263736,12.000000000,9.000000000,12.000000000,12.000000000,12.000000000,12.000000000,12.000000000,12.000000000
9.411764706,13.000000000,13.000000000,13.000000000,11.504424779,13.000000000,12.576086957,13.000000000,10.000000000,13.000000000,13.000000000,13.000000000,13.000000000,13.000000000,12.752380952
9.411764706,13.000000000,13.000000000,13.000000000,11.504424779,13.000000000,12.576086957,13.000000000,10.000000000,13.000000000,13.000000000,13.000000000,13.000000000,13.000000000,12.752380952
9.417475728,12.000000000,12.000000000,12.000000000,10.619469027,12.000000000,11.608695652,12.000000000,10.000000000,12.000000000,12.000000000,12.000000000,12.000000000,12.000000000,11.769230769
9.417475728,12.000000000,12.000000000,12.000000000,10.619469027,12.000000000,11.608695652,12.000000000,10.000000000,12.000000000,12.000000000,12.000000000,12.000000000,12.000000000,11.769230769
9.417475728,12.000000000,12.000000000,12.000000000,10.619469027,12.000000000,11.608695652,12.000000000,10.000000000,12.000000000,12.000000000,12.000000000,12.000000000,12.000000000,11.769230769
9.417475728,12.000000000,12.000000000,12.000000000,10.619469027,12.000000000,11.483870968,12.000000000,10.000000000,12.000000000,12.000000000,12.000000000,12.000000000,12.000000000,11.771428571
9.417475728,12.000000000,12.000000000,12.000000000,10.619469027,12.000000000,11.483870968,12.000000000,10.000000000,12.000000000,12.000000000,12.000000000,12.000000000,12.000000000,11.771428571
10.359223301,13.000000000,13.000000000,13.000000000,12.280701754,12.795275591,12.308510638,13.000000000,11.000000000,13.000000000,13.000000000,13.000000000,13.000000000,13.000000000,12.757009346
10.359223301,13.000000000,13.000000000,13.000000000,12.389380531,12.793650794,12.308510638,13.000000000,11.000000000,13.000000000,13.000000000,13.000000000,13.000000000,13.000000000,12.757009346
10.359223301,13.000000000,13.000000000,13.000000000,12.389380531,12.793650794,12.308510638,13.000000000,11.000000000,13.000000000,13.000000000,13.000000000,13.000000000,13.000000000,12.757009346
10.359223301,13.000000000,13.000000000,13.000000000,12.389380531,12.793650794,12.308510638,13.000000000,11.000000000,13.000000000,13.000000000,13.000000000,13.000000000,13.000000000,12.757009346
9.417475728,12.000000000,12.000000000,12.000000000,11.504424779,11.808000000,11.361702128,12.000000000,10.000000000,12.000000000,12.000000000,12.000000000,12.000000000,12.000000000,11.773584906
9.417475728,12.000000000,12.000000000,12.000000000,11.504424779,11.808000000,11.354838710,12.000000000,10.000000000,12.000000000,12.000000000,12.000000000,12.000000000,12.000000000,11.771428571
9.417475728,12.000000000,12.000000000,12.000000000,11.504424779,11.808000000,11.361702128,12.000000000,10.000000000,12.000000000,12.000000000,12.000000000,12.000000000,12.000000000,11.773584906
9.417475728,12.000000000,12.000000000,12.000000000,11.403508772,11.809523810,11.368421053,12.000000000,10.000000000,12.000000000,12.000000000,12.000000000,12.000000000,12.000000000,11.775700935
9.417475728,12.000000000,12.000000000,12.000000000,11.504424779,11.808000000,11.368421053,12.000000000,10.000000000,12.000000000,12.000000000,12.000000000,12.000000000,12.000000000,11.775700935
9.509803922,12.000000000,12.000000000,12.000000000,11.504424779,11.808000000,11.368421053,12.000000000,10.000000000,12.000000000,12.000000000,12.000000000,12.000000000,12.000000000,11.775700935
9.509803922,12.000000000,12.000000000,12.000000000,11.504424779,11.808000000,11.368421053,12.000000000,10.000000000,12.000000000,12.000000000,12.000000000,12.000000000,12.000000000,11.775700935
8.558823529,11.000000000,11.000000000,11.000000000,10.619469027,10.822580645,10.421052632,11.000000000,9.000000000,11.000000000,11.000000000,11.000000000,11.000000000,11.000000000,10.792452830
8.558823529,11.000000000,11.000000000,11.000000000,10.619469027,10.822580645,10.421052632,11.000000000,9.000000000,11.000000000,11.000000000,11.000000000,11.000000000,11.000000000,10.792452830
8.558823529,11.000000000,11.000000000,11.000000000,10.619469027,10.822580645,10.421052632,11.000000000,9.000000000,11.000000000,11.000000000,11.000000000,11.000000000,11.000000000,10.792452830
8.558823529,11.000000000,11.000000000,11.000000000,10.619469027,10.822580645,10.421052632,11.000000000,9.000000000,11.000000000,11.000000000,11.000000000,11.000000000,11.000000000,10.792452830
8.558823529,11.000000000,11.000000000,11.000000000,10.619469027,10.822580645,10.421052632,11.000000000,9.000000000,11.000000000,11.000000000,11.000000000,11.000000000,11.000000000,10.792452830
8.558823529,11.000000000,11.000000000,11.000000000,10.619469027,10.822580645,10.421052632,11.000000000,9.000000000,11.000000000,11.000000000,11.000000000,11.000000000,11.000000000,10.792452830
8.558823529,11.000000000,11.000000000,11.000000000,10.714285714,10.821138211,10.421052632,11.000000000,9.000000000,11.000000000,11.000000000,11.000000000,11.000000000,11.000000000,10.792452830
8.558823529,11.000000000,11.000000000,11.000000000,10.714285714,10.821138211,10.421052632,11.000000000,9.000000000,11.000000000,11.000000000,11.000000000,11.000000000,11.000000000,10.792452830
9.509803922,12.000000000,12.000000000,12.000000000,11.607142857,11.806451613,11.250000000,12.000000000,10.000000000,12.000000000,12.000000000,12.000000000,12.000000000,12.000000000,11.555555556
10.460784314,13.000000000,13.000000000,13.000000000,12.500000000,12.792000000,12.187500000,13.000000000,11.000000000,13.000000000,13.000000000,13.000000000,13.000000000,13.000000000,12.522935780
11.411764706,14.000000000,14.000000000,14.000000000,13.513513514,13.777777778,13.917525773,13.860000000,12.133333333,14.000000000,13.066666667,14.000000000,13.066666667,14.000000000,13.250000000
10.460784314,13.000000000,13.000000000,13.000000000,12.612612613,12.792000000,12.989690722,12.870000000,11.142857143,13.000000000,12.071428571,13.000000000,12.071428571,13.000000000,12.297297297
10.460784314,13.000000000,13.000000000,13.000000000,12.612612613,12.792000000,12.979166667,12.870000000,11.142857143,13.000000000,12.071428571,13.000000000,12.071428571,13.000000000,12.290909091
10.460784314,13.000000000,13.000000000,13.000000000,12.612612613,12.792000000,12.979166667,12.870000000,11.142857143,13.000000000,12.071428571,13.000000000,12.071428571,13.000000000,12.290909091
10.460784314,13.000000000,13.000000000,13.000000000,12.727272727,12.790322581,12.989690722,12.870000000,11.142857143,13.000000000,12.071428571,13.000000000,12.071428571,13.000000000,12.297297297
10.460784314,13.000000000,13.000000000,13.000000000,12.727272727,12.790322581,12.979166667,12.870000000,11.142857143,13.000000000,12.071428571,13.000000000,12.071428571,13.000000000,12.290909091
10.460784314,13.000000000,13.000000000,13.000000000,12.612612613,12.792000000,12.979166667,12.870000000,11.142857143,13.000000000,12.071428571,13.000000000,12.071428571,13.000000000,12.290909091
10.460784314,13.000000000,13.000000000,13.000000000,12.612612613,12.792000000,12.968421053,12.870000000,11.142857143,13.000000000,12.071428571,13.000000000,12.071428571,13.000000000,12.284403670
10.460784314,13.000000000,13.000000000,13.000000000,12.612612613,12.792000000,12.968421053,12.870000000,11.142857143,13.000000000,12.071428571,13.000000000,12.071428571,13.000000000,12.284403670
10.460784314,13.000000000,13.000000000,13.000000000,12.500000000,12.793650794,12.833333333,12.870000000,11.142857143,13.000000000,12.071428571,13.000000000,12.071428571,13.000000000,12.290909091
10.460784314,13.000000000,13.000000000,13.000000000,12.500000000,12.793650794,12.833333333,12.870000000,11.142857143,13.000000000,12.071428571,13.000000000,12.071428571,13.000000000,12.290909091
10.460784314,13.000000000,13.000000000,13.000000000,12.500000000,12.793650794,12.833333333,12.870000000,11.142857143,13.000000000,12.071428571,13.000000000,12.071428571,13.000000000,12.290909091
10.460784314,13.000000000,13.000000000,13.000000000,12.500000000,12.793650794,12.821052632,12.870000000,11.142857143,13.000000000,12.071428571,13.000000000,12.071428571,13.000000000,12.284403670
9.509803922,12.000000000,12.000000000,12.000000000,11.607142857,11.808000000,11.905263158,11.880000000,10.153846154,12.000000000,11.076923077,12.000000000,11.076923077,12.000000000,11.333333333
9.603960396,12.000000000,12.000000000,12.000000000,11.607142857,11.808000000,11.916666667,11.880000000,10.153846154,12.000000000,11.076923077,12.000000000,11.076923077,12.000000000,11.339449541
10.564356436,13.000000000,13.000000000,13.000000000,12.612612613,12.792000000,12.845360825,12.870000000,11.142857143,13.000000000,12.071428571,13.000000000,12.071428571,13.000000000,12.297297297
10.564356436,13.000000000,13.000000000,13.000000000,12.612612613,12.792000000,12.857142857,12.870000000,11.142857143,13.000000000,12.071428571,13.000000000,12.071428571,13.000000000,12.303571429
10.564356436,13.000000000,13.000000000,13.000000000,12.612612613,12.792000000,12.857142857,12.870000000,11.142857143,13.000000000,12.071428571,13.000000000,12.071428571,13.000000000,12.303571429
9.603960396,12.000000000,12.000000000,12.000000000,11.711711712,11.806451613,11.938775510,11.880000000,10.153846154,12.000000000,11.076923077,12.000000000,11.076923077,12.000000000,11.351351351
9.603960396,12.000000000,12.000000000,12.000000000,11.607142857,11.808000000,11.927835052,11.880000000,10.153846154,12.000000000,11.076923077,12.000000000,11.076923077,12.000000000,11.345454545
9.603960396,12.000000000,12.000000000,12.000000000,11.504424779,11.809523810,11.806122449,11.880000000,10.153846154,12.000000000,11.076923077,12.000000000,11.076923077,12.000000000,11.351351351
10.568627451,12.000000000,12.000000000,12.000000000,11.504424779,11.809523810,11.686868687,11.880000000,11.076923077,12.000000000,11.076923077,12.000000000,11.076923077,12.000000000,11.142857143
10.568627451,12.000000000,12.000000000,12.000000000,11.403508772,11.811023622,11.673469388,11.880000000,11.076923077,12.000000000,11.076923077,12.000000000,11.076923077,12.000000000,11.135135135
10.564356436,12.000000000,12.000000000,12.000000000,11.504424779,11.809523810,11.673469388,11.880000000,11.076923077,12.000000000,11.076923077,12.000000000,11.076923077,12.000000000,11.135135135
10.564356436,12.000000000,12.000000000,12.000000000,11.504424779,11.809523810,11.686868687,11.880000000,11.076923077,12.000000000,11.076923077,12.000000000,11.076923077,12.000000000,11.142857143
10.564356436,12.000000000,12.000000000,12.000000000,11.504424779,11.809523810,11.686868687,11.880000000,11.076923077,12.000000000,11.076923077,12.000000000,11.076923077,12.000000000,11.142857143
10.564356436,12.000000000,12.000000000,12.000000000,11.504424779,11.809523810,11.686868687,11.880000000,11.076923077,12.000000000,11.076923077,12.000000000,11.076923077,12.000000000,11.142857143
9.603960396,11.000000000,11.000000000,11.000000000,10.619469027,10.824000000,10.775510204,10.890000000,10.083333333,11.000000000,10.083333333,11.000000000,10.083333333,11.000000000,10.200000000
9.603960396,11.000000000,11.000000000,11.000000000,10.619469027,10.824000000,10.775510204,10.890000000,10.083333333,11.000000000,10.083333333,11.000000000,10.083333333,11.000000000,10.200000000
9.603960396,11.000000000,11.000000000,11.000000000,10.619469027,10.824000000,10.775510204,10.890000000,10.083333333,11.000000000,10.083333333,11.000000000,10.083333333,11.000000000,10.200000000
9.603960396,11.000000000,11.000000000,11.000000000,10.619469027,10.824000000,10.775510204,10.890000000,10.083333333,11.000000000,10.083333333,11.000000000,10.083333333,11.000000000,10.200000000
9.603960396,11.000000000,11.000000000,11.000000000,10.619469027,10.824000000,10.775510204,10.890000000,10.083333333,11.000000000,10.083333333,11.000000000,10.083333333,11.000000000,10.200000000
9.603960396,11.000000000,11.000000000,11.000000000,10.619469027,10.824000000,10.775510204,10.890000000,10.083333333,11.000000000,10.083333333,11.000000000,10.083333333,11.000000000,10.200000000
9.603960396,11.000000000,11.000000000,11.000000000,10.619469027,10.824000000,10.775510204,10.890000000,10.083333333,11.000000000,10.083333333,11.000000000,10.083333333,11.000000000,10.200000000
9.603960396,11.000000000,11.000000000,11.000000000,10.619469027,10.824000000,10.775510204,10.890000000,10.083333333,11.000000000,10.083333333,11.000000000,10.083333333,11.000000000,10.200000000
10.564356436,12.000000000,12.000000000,12.000000000,11.504424779,11.809523810,11.673469388,11.880000000,11.076923077,12.000000000,11.076923077,12.000000000,11.076923077,12.000000000,11.135135135
11.524752475,13.000000000,13.000000000,13.000000000,12.389380531,12.795275591,12.571428571,12.870000000,12.071428571,13.000000000,12.071428571,13.000000000,12.071428571,13.000000000,12.071428571
11.524752475,13.000000000,13.000000000,13.000000000,12.500000000,12.793650794,12.701030928,12.870000000,12.071428571,13.000000000,12.071428571,13.000000000,12.071428571,13.000000000,12.063063063
11.524752475,12.000000000,12.000000000,12.000000000,11.607142857,11.808000000,11.793814433,11.880000000,12.000000000,12.000000000,11.076923077,12.000000000,11.076923077,12.000000000,11.127272727
11.524752475,12.000000000,12.000000000,12.000000000,11.607142857,11.808000000,11.793814433,11.880000000,12.000000000,12.000000000,11.076923077,12.000000000,11.076923077,12.000000000,11.127272727
11.524752475,12.000000000,12.000000000,12.000000000,11.711711712,11.806451613,11.793814433,11.880000000,12.000000000,12.000000000,11.076923077,12.000000000,11.076923077,12.000000000,11.127272727
