Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,concept:name,impact,lifecycle:transition,oranization country,org:group,org:role,organization country,organization involved,product,resource country
1-697366925,Accepted-In Progress,Samira,2012/03/14 11:56:15.000,Variant 1,1,Accepted,Medium,In Progress,se,Org line G4,,,,PROD448,Sweden
1-697366925,Completed-Closed,Samira,2012/04/23 15:52:14.000,Variant 1,1,Completed,Medium,Closed,se,Org line G4,,,,PROD448,Sweden
1-606971198,Accepted-In Progress,Jari,2012/03/14 12:25:28.000,Variant 2,2,Accepted,High,In Progress,se,Org line C,E_1,,,PROD153,Sweden
1-696835891,Queued-Awaiting Assignment,Mohsin,2012/03/14 13:07:01.000,Variant 13,13,Queued,Medium,Awaiting Assignment,in,Org line C,E_5,,,PROD327,INDIA
1-696835891,Accepted-In Progress,Mohsin,2012/03/14 14:13:40.000,Variant 13,13,Accepted,Medium,In Progress,in,Org line C,E_5,,,PROD327,INDIA
1-696835891,Completed-Closed,Mohsin,2012/03/14 14:35:14.000,Variant 13,13,Completed,Medium,Closed,in,Org line C,E_5,,,PROD327,INDIA
1-697458590,Accepted-In Progress,Praveen,2012/03/14 15:00:26.000,Variant 124,124,Accepted,High,In Progress,se,Org line C,E_10,,,PROD802,Sweden
1-697458590,Queued-Awaiting Assignment,Praveen,2012/03/14 15:20:07.000,Variant 124,124,Queued,High,Awaiting Assignment,se,Org line C,E_10,,,PROD802,Sweden
1-697458590,Accepted-Assigned,Rohit,2012/03/14 15:52:11.000,Variant 124,124,Accepted,High,Assigned,se,Org line C,E_10,,,PROD802,Sweden
1-697458590,Queued-Awaiting Assignment,Martin,2012/03/15 12:43:32.000,Variant 124,124,Queued,High,Awaiting Assignment,se,Org line C,C_6,,,PROD802,Sweden
1-697458590,Accepted-Assigned,Lennart,2012/03/15 15:41:16.000,Variant 124,124,Accepted,High,Assigned,se,Org line C,C_6,,,PROD802,Sweden
1-697458590,Accepted-In Progress,Lennart,2012/03/16 12:22:28.000,Variant 124,124,Accepted,High,In Progress,se,Org line C,C_6,,,PROD802,Sweden
1-697458590,Accepted-Assigned,Steve,2012/03/16 12:48:25.000,Variant 124,124,Accepted,High,Assigned,se,Org line C,C_6,,,PROD802,Sweden
1-697458590,Accepted-Wait,Steve,2012/03/16 12:49:45.000,Variant 124,124,Accepted,High,Wait,se,Org line C,C_6,,,PROD802,Sweden
1-697458590,Completed-Closed,Steve,2012/05/07 14:28:53.000,Variant 124,124,Completed,High,Closed,se,Org line C,C_6,,,PROD802,Sweden
1-697578650,Accepted-In Progress,Maria,2012/03/14 16:04:35.000,Variant 1,1,Accepted,Medium,In Progress,se,Org line A2,A2_4,,,PROD591,Sweden
1-697578650,Completed-Closed,Maria,2012/03/16 10:45:58.000,Variant 1,1,Completed,Medium,Closed,se,Org line A2,A2_4,,,PROD591,Sweden
1-697811404,Accepted-In Progress,Agneta,2012/03/15 10:15:22.000,Variant 5,5,Accepted,High,In Progress,se,Org line A2,A2_3,,,PROD802,Sweden
1-697811404,Queued-Awaiting Assignment,Agneta,2012/03/15 10:34:49.000,Variant 5,5,Queued,High,Awaiting Assignment,se,Org line A2,A2_3,,,PROD802,Sweden
1-698044001,Accepted-In Progress,Martin,2012/03/15 15:13:24.000,Variant 45,45,Accepted,Major,In Progress,se,Org line C,C_6,,,PROD802,Sweden
1-698044001,Queued-Awaiting Assignment,Martin,2012/03/15 15:17:08.000,Variant 45,45,Queued,Major,Awaiting Assignment,se,Org line C,C_6,,,PROD802,Sweden
1-698044001,Accepted-Assigned,Martin,2012/03/15 15:51:42.000,Variant 45,45,Accepted,Major,Assigned,se,Org line C,C_6,,,PROD802,Sweden
1-698044001,Accepted-In Progress,Martin,2012/04/10 14:52:27.000,Variant 45,45,Accepted,Major,In Progress,se,Org line C,C_6,,,PROD802,Sweden
1-698044001,Completed-Closed,Martin,2012/04/10 14:53:04.000,Variant 45,45,Completed,Major,Closed,se,Org line C,C_6,,,PROD802,Sweden
1-698077265,Accepted-In Progress,Ewa,2012/03/15 17:34:01.000,Variant 1,1,Accepted,High,In Progress,us,Org line G3,,,,PROD98,POLAND
1-698077265,Completed-Closed,Ewa,2012/03/15 17:37:07.000,Variant 1,1,Completed,High,Closed,us,Org line G3,,,,PROD98,POLAND
1-698216063,Accepted-In Progress,Gitt,2012/03/16 09:32:20.000,Variant 5,5,Accepted,Medium,In Progress,se,Org line C,E_2,,,PROD327,Sweden
1-698216063,Queued-Awaiting Assignment,Gitt,2012/03/16 09:34:29.000,Variant 5,5,Queued,Medium,Awaiting Assignment,se,Org line C,E_2,,,PROD327,Sweden
1-698346154,Accepted-In Progress,Mohsin,2012/03/16 09:49:14.000,Variant 6,6,Accepted,Medium,In Progress,in,Org line C,E_5,,,PROD327,INDIA
1-698346154,Accepted-Wait,Mohsin,2012/03/16 09:53:10.000,Variant 6,6,Accepted,Medium,Wait,in,Org line C,E_5,,,PROD327,INDIA
1-698346154,Completed-Closed,Mohsin,2012/03/16 12:56:17.000,Variant 6,6,Completed,Medium,Closed,in,Org line C,E_5,,,PROD327,INDIA
1-698524631,Accepted-In Progress,Kymaria,2012/03/16 14:27:31.000,Variant 1,1,Accepted,Medium,In Progress,us,Org line C,V3_3,,,PROD209,USA
1-698524631,Completed-Closed,Kymaria,2012/03/23 18:42:08.000,Variant 1,1,Completed,Medium,Closed,us,Org line C,V3_3,,,PROD209,USA
1-698842669,Accepted-In Progress,Amar,2012/03/18 10:12:51.000,Variant 125,125,Accepted,Medium,In Progress,se,Org line C,C_3,,,PROD325,INDIA
1-698842669,Accepted-In Progress,Amar,2012/03/18 10:14:01.000,Variant 125,125,Accepted,Medium,In Progress,se,Org line C,C_3,,,PROD325,INDIA
1-698842669,Completed-Closed,Amar,2012/03/18 10:14:24.000,Variant 125,125,Completed,Medium,Closed,se,Org line C,C_3,,,PROD325,INDIA
1-698842669,Accepted-In Progress,Amar,2012/03/18 10:14:54.000,Variant 125,125,Accepted,Medium,In Progress,se,Org line C,C_3,,,PROD325,INDIA
1-698842669,Completed-Closed,Amar,2012/04/18 13:24:24.000,Variant 125,125,Completed,Medium,Closed,se,Org line C,C_3,,,PROD325,INDIA
1-699010040,Accepted-In Progress,Christer,2012/03/19 09:22:37.000,Variant 1,1,Accepted,Major,In Progress,se,Org line C,C_6,,,PROD805,Sweden
1-699010040,Completed-Closed,Christer,2012/05/23 10:55:42.000,Variant 1,1,Completed,Major,Closed,se,Org line C,C_6,,,PROD805,Sweden
1-698998499,Accepted-In Progress,Rakesh,2012/03/19 09:27:01.000,Variant 126,126,Accepted,Medium,In Progress,se,Org line C,E_10,,,PROD631,Sweden
1-698998499,Queued-Awaiting Assignment,Rakesh,2012/03/20 11:51:53.000,Variant 126,126,Queued,Medium,Awaiting Assignment,se,Org line C,E_10,,,PROD631,Sweden
1-698998499,Queued-Awaiting Assignment,Praveen,2012/03/20 12:17:51.000,Variant 126,126,Queued,Medium,Awaiting Assignment,se,Org line C,E_10,,,PROD631,Sweden
1-698998499,Queued-Awaiting Assignment,Martin,2012/03/20 12:24:06.000,Variant 126,126,Queued,Medium,Awaiting Assignment,se,Org line C,C_6,,,PROD631,Sweden
1-698998499,Accepted-In Progress,Martin,2012/03/20 12:35:50.000,Variant 126,126,Accepted,Medium,In Progress,se,Org line C,C_6,,,PROD631,Sweden
1-698998499,Accepted-Wait,Martin,2012/03/28 14:52:47.000,Variant 126,126,Accepted,Medium,Wait,se,Org line C,C_6,,,PROD631,Sweden
1-698998499,Completed-Closed,Martin,2012/04/11 14:05:03.000,Variant 126,126,Completed,Medium,Closed,se,Org line C,C_6,,,PROD631,Sweden
1-699103215,Accepted-In Progress,-,2012/03/19 11:15:44.000,Variant 127,127,Accepted,Medium,In Progress,in,Org line C,E_7,,,PROD473,INDIA
1-699103215,Queued-Awaiting Assignment,-,2012/03/19 11:17:15.000,Variant 127,127,Queued,Medium,Awaiting Assignment,in,Org line C,E_7,,,PROD473,INDIA
1-699103215,Accepted-In Progress,-,2012/03/19 11:38:10.000,Variant 127,127,Accepted,Medium,In Progress,in,Org line C,E_7,,,PROD473,INDIA
1-699103215,Queued-Awaiting Assignment,-,2012/03/29 13:11:40.000,Variant 127,127,Queued,Medium,Awaiting Assignment,in,Org line C,E_7,,,PROD473,INDIA
1-699103215,Accepted-In Progress,-,2012/03/30 09:40:45.000,Variant 127,127,Accepted,Medium,In Progress,in,Org line C,E_7,,,PROD473,INDIA
1-699103215,Queued-Awaiting Assignment,Stefan,2012/04/04 15:15:56.000,Variant 127,127,Queued,Medium,Awaiting Assignment,in,Org line C,,,,PROD473,Sweden
1-699103215,Accepted-In Progress,Stefan,2012/04/05 17:46:00.000,Variant 127,127,Accepted,Medium,In Progress,in,Org line C,E_7,,,PROD473,Sweden
1-699103215,Accepted-In Progress,Stefan,2012/04/05 17:46:11.000,Variant 127,127,Accepted,Medium,In Progress,in,Org line C,E_7,,,PROD473,Sweden
1-699103215,Completed-Closed,Stefan,2012/04/05 17:47:48.000,Variant 127,127,Completed,Medium,Closed,in,Org line C,E_7,,,PROD473,Sweden
1-700362905,Accepted-In Progress,Mikael,2012/03/21 11:06:24.000,Variant 1,1,Accepted,Major,In Progress,se,Org line C,C_6,,,PROD802,Sweden
1-700362905,Completed-Closed,Mikael,2012/03/23 17:21:13.000,Variant 1,1,Completed,Major,Closed,se,Org line C,C_6,,,PROD802,Sweden
1-701429911,Accepted-In Progress,Krzysztof,2012/03/23 04:02:26.000,Variant 129,129,Accepted,Medium,In Progress,pl,Org line A2,A2_1,,,PROD756,POLAND
1-701429911,Accepted-Assigned,Krzysztof,2012/03/23 04:05:55.000,Variant 129,129,Accepted,Medium,Assigned,pl,Org line A2,A2_1,,,PROD756,POLAND
1-701429911,Accepted-In Progress,Krzysztof,2012/03/26 13:38:36.000,Variant 129,129,Accepted,Medium,In Progress,pl,Org line A2,A2_1,,,PROD756,POLAND
1-701429911,Accepted-Wait,Krzysztof,2012/03/28 12:23:39.000,Variant 129,129,Accepted,Medium,Wait,pl,Org line A2,A2_1,,,PROD756,POLAND
1-701429911,Completed-Closed,Krzysztof,2012/04/10 09:50:05.000,Variant 129,129,Completed,Medium,Closed,pl,Org line A2,A2_1,,,PROD756,POLAND
1-595687232,Accepted-In Progress,Marco,2012/03/23 10:49:00.000,Variant 1,1,Accepted,Medium,In Progress,se,Org line G4,,,,PROD412,Sweden
1-595687232,Completed-Closed,Marco,2012/03/23 10:51:13.000,Variant 1,1,Completed,Medium,Closed,se,Org line G4,,,,PROD412,Sweden
1-682342767,Accepted-In Progress,Kymaria,2012/03/23 14:46:14.000,Variant 1,1,Accepted,Major,In Progress,us,Org line C,V3_3,,,PROD214,USA
1-682342767,Completed-Closed,Kymaria,2012/03/23 14:52:53.000,Variant 1,1,Completed,Major,Closed,us,Org line C,V3_3,,,PROD214,USA
1-702304430,Accepted-In Progress,Christer,2012/03/26 09:57:30.000,Variant 1,1,Accepted,High,In Progress,se,Org line C,C_6,,,PROD802,Sweden
1-702304430,Completed-Closed,Christer,2012/05/09 16:34:19.000,Variant 1,1,Completed,High,Closed,se,Org line C,C_6,,,PROD802,Sweden
1-702482271,Queued-Awaiting Assignment,Vesa,2012/03/26 14:37:13.000,Variant 7,7,Queued,High,Awaiting Assignment,se,Org line C,C_6,,,PROD805,Sweden
1-703383433,Accepted-In Progress,Britt,2012/03/27 16:03:01.000,Variant 14,14,Accepted,Medium,In Progress,se,Org line A2,A2_1,,,PROD350,Sweden
1-703383433,Accepted-In Progress,Britt,2012/05/10 22:03:08.000,Variant 14,14,Accepted,Medium,In Progress,se,Org line A2,A2_1,,,PROD350,Sweden
1-703383433,Completed-Closed,Britt,2012/05/10 22:04:17.000,Variant 14,14,Completed,Medium,Closed,se,Org line A2,A2_1,,,PROD350,Sweden
1-703399394,Accepted-In Progress,John,2012/03/27 16:12:29.000,Variant 15,15,Accepted,Medium,In Progress,se,Org line C,C_6,,,PROD660,Sweden
1-703399394,Queued-Awaiting Assignment,John,2012/03/27 16:18:11.000,Variant 15,15,Queued,Medium,Awaiting Assignment,se,Org line C,C_6,,,PROD660,Sweden
1-703399394,Accepted-In Progress,John,2012/03/28 15:14:49.000,Variant 15,15,Accepted,Medium,In Progress,se,Org line C,C_6,,,PROD660,Sweden
1-703399394,Completed-Closed,John,2012/03/28 15:14:54.000,Variant 15,15,Completed,Medium,Closed,se,Org line C,C_6,,,PROD660,Sweden
1-703540157,Accepted-In Progress,-,2012/03/27 20:05:42.000,Variant 130,130,Accepted,Medium,In Progress,in,Org line C,E_7,,,PROD671,INDIA
1-703540157,Queued-Awaiting Assignment,-,2012/03/27 20:14:23.000,Variant 130,130,Queued,Medium,Awaiting Assignment,in,Org line C,E_7,,,PROD671,INDIA
1-703540157,Queued-Awaiting Assignment,Srinivasan,2012/03/27 20:23:26.000,Variant 130,130,Queued,Medium,Awaiting Assignment,in,Org line B,E_10,,,PROD671,INDIA
1-703540157,Accepted-In Progress,Rijin,2012/03/30 12:09:42.000,Variant 130,130,Accepted,Medium,In Progress,in,Org line B,E_10,,,PROD671,INDIA
1-703540157,Queued-Awaiting Assignment,-,2012/04/10 10:35:35.000,Variant 130,130,Queued,Medium,Awaiting Assignment,in,Org line C,E_7,,,PROD671,INDIA
1-703540157,Queued-Awaiting Assignment,Praveen,2012/05/09 06:09:41.000,Variant 130,130,Queued,Medium,Awaiting Assignment,in,Org line C,E_10,,,PROD671,Sweden
1-703540157,Accepted-In Progress,Umar Farooque,2012/05/09 06:30:00.000,Variant 130,130,Accepted,Medium,In Progress,in,Org line C,E_10,,,PROD671,Sweden
1-703540157,Queued-Awaiting Assignment,-,2012/05/09 06:51:24.000,Variant 130,130,Queued,Medium,Awaiting Assignment,in,Org line C,E_7,,,PROD671,INDIA
1-703540157,Accepted-In Progress,-,2012/05/09 13:16:46.000,Variant 130,130,Accepted,Medium,In Progress,in,Org line C,E_7,,,PROD671,INDIA
1-703540157,Queued-Awaiting Assignment,Srinivasan,2012/05/09 14:39:11.000,Variant 130,130,Queued,Medium,Awaiting Assignment,in,Org line B,E_10,,,PROD671,INDIA
1-703540157,Accepted-In Progress,Rijin,2012/05/10 03:32:47.000,Variant 130,130,Accepted,Medium,In Progress,in,Org line B,E_10,,,PROD671,INDIA
1-703540157,Accepted-Wait,Rijin,2012/05/10 03:33:05.000,Variant 130,130,Accepted,Medium,Wait,in,Org line B,E_10,,,PROD671,INDIA
1-703540157,Queued-Awaiting Assignment,Srinivasan,2012/05/10 07:22:45.000,Variant 130,130,Queued,Medium,Awaiting Assignment,in,Org line B,E_10,,,PROD671,INDIA
1-703540157,Accepted-In Progress,Rijin,2012/05/15 23:58:03.000,Variant 130,130,Accepted,Medium,In Progress,in,Org line B,E_10,,,PROD671,INDIA
1-703540157,Completed-Closed,Rijin,2012/05/25 17:36:31.000,Variant 130,130,Completed,Medium,Closed,in,Org line B,E_10,,,PROD671,INDIA
1-704229584,Accepted-In Progress,Jörgen,2012/03/28 17:06:47.000,Variant 1,1,Accepted,Medium,In Progress,be,Org line C,E_1,,,PROD745,Sweden
1-704229584,Completed-Closed,Jörgen,2012/05/09 08:56:41.000,Variant 1,1,Completed,Medium,Closed,be,Org line C,E_1,,,PROD745,Sweden
1-704650867,Accepted-In Progress,Praveen,2012/03/29 08:29:34.000,Variant 131,131,Accepted,High,In Progress,se,Org line C,E_10,,,PROD802,Sweden
1-704650867,Queued-Awaiting Assignment,Praveen,2012/03/29 08:38:26.000,Variant 131,131,Queued,High,Awaiting Assignment,se,Org line C,E_10,,,PROD802,Sweden
1-704650867,Accepted-In Progress,Partha,2012/03/29 09:36:58.000,Variant 131,131,Accepted,High,In Progress,se,Org line C,E_10,,,PROD802,Sweden
1-704650867,Queued-Awaiting Assignment,Martin,2012/03/29 09:38:10.000,Variant 131,131,Queued,High,Awaiting Assignment,se,Org line C,C_6,,,PROD802,Sweden
1-704650867,Accepted-In Progress,Pascal,2012/03/29 13:36:59.000,Variant 131,131,Accepted,High,In Progress,se,Org line C,C_6,,,PROD802,Sweden
1-704650867,Accepted-Wait,Pascal,2012/04/20 15:46:23.000,Variant 131,131,Accepted,High,Wait,se,Org line C,C_6,,,PROD802,Sweden
1-704650867,Completed-Closed,Pascal,2012/05/04 14:51:55.000,Variant 131,131,Completed,High,Closed,se,Org line C,C_6,,,PROD802,Sweden
1-691786330,Accepted-Assigned,Jonas,2012/03/29 09:21:22.000,Variant 120,120,Accepted,Major,Assigned,in,Org line C,E_8,,,PROD473,Sweden
1-691786330,Completed-Closed,Jonas,2012/03/30 11:02:03.000,Variant 120,120,Completed,Major,Closed,in,Org line C,E_8,,,PROD473,Sweden
1-703190797,Accepted-In Progress,Jonas,2012/03/29 10:02:18.000,Variant 8,8,Accepted,Medium,In Progress,se,Org line C,V3_2,,,PROD815,Sweden
1-703190797,Queued-Awaiting Assignment,Vinodhkumar,2012/03/29 10:02:48.000,Variant 8,8,Queued,Medium,Awaiting Assignment,se,Org line C,E_5,,,PROD815,INDIA
1-703190797,Accepted-In Progress,Jörgen,2012/03/29 11:46:21.000,Variant 8,8,Accepted,Medium,In Progress,se,Org line C,E_4,,,PROD815,Sweden
1-704703712,Accepted-In Progress,Peter,2012/03/29 11:00:19.000,Variant 5,5,Accepted,High,In Progress,be,Org line C,E_1,,,PROD597,Belgium
1-704703712,Queued-Awaiting Assignment,Peter,2012/03/29 11:09:15.000,Variant 5,5,Queued,High,Awaiting Assignment,be,Org line C,E_1,,,PROD597,Belgium
1-704977245,Accepted-In Progress,Praveen,2012/03/29 16:39:14.000,Variant 49,49,Accepted,High,In Progress,se,Org line C,E_10,,,PROD802,Sweden
1-704977245,Queued-Awaiting Assignment,Praveen,2012/03/29 16:49:03.000,Variant 49,49,Queued,High,Awaiting Assignment,se,Org line C,E_10,,,PROD802,Sweden
1-704977245,Queued-Awaiting Assignment,Martin,2012/03/29 17:05:00.000,Variant 49,49,Queued,High,Awaiting Assignment,se,Org line C,C_6,,,PROD802,Sweden
1-704977245,Queued-Awaiting Assignment,Martin,2012/04/25 17:57:01.000,Variant 49,49,Queued,High,Awaiting Assignment,se,Org line C,C_6,,,PROD802,Sweden
1-699661601,Queued-Awaiting Assignment,Mohsin,2012/03/30 09:55:19.000,Variant 13,13,Queued,Medium,Awaiting Assignment,in,Org line C,E_5,,,PROD327,INDIA
1-699661601,Accepted-In Progress,Mohsin,2012/04/02 10:11:03.000,Variant 13,13,Accepted,Medium,In Progress,in,Org line C,E_5,,,PROD327,INDIA
1-699661601,Completed-Closed,Mohsin,2012/04/02 10:12:02.000,Variant 13,13,Completed,Medium,Closed,in,Org line C,E_5,,,PROD327,INDIA
1-700498223,Queued-Awaiting Assignment,Srinivasan,2012/03/30 12:06:50.000,Variant 128,128,Queued,Medium,Awaiting Assignment,in,Org line B,E_10,,,PROD424,INDIA
1-700498223,Accepted-In Progress,Rijin,2012/03/30 12:10:35.000,Variant 128,128,Accepted,Medium,In Progress,in,Org line B,E_10,,,PROD424,INDIA
1-700498223,Queued-Awaiting Assignment,Srinivasan,2012/04/16 17:30:31.000,Variant 128,128,Queued,Medium,Awaiting Assignment,in,Org line B,E_10,,,PROD424,INDIA
1-700498223,Accepted-In Progress,Rijin,2012/04/16 17:46:31.000,Variant 128,128,Accepted,Medium,In Progress,in,Org line B,E_10,,,PROD424,INDIA
1-700498223,Queued-Awaiting Assignment,Srinivasan,2012/04/20 09:03:26.000,Variant 128,128,Queued,Medium,Awaiting Assignment,in,Org line B,E_10,,,PROD424,INDIA
1-700498223,Accepted-In Progress,Rijin,2012/04/20 10:00:46.000,Variant 128,128,Accepted,Medium,In Progress,in,Org line B,E_10,,,PROD424,INDIA
1-700498223,Accepted-Wait,Rijin,2012/04/20 11:05:03.000,Variant 128,128,Accepted,Medium,Wait,in,Org line B,E_10,,,PROD424,INDIA
1-700498223,Accepted-In Progress,Rijin,2012/04/25 15:38:30.000,Variant 128,128,Accepted,Medium,In Progress,in,Org line B,E_10,,,PROD424,INDIA
1-700498223,Completed-Closed,Rijin,2012/04/25 15:54:28.000,Variant 128,128,Completed,Medium,Closed,in,Org line B,E_10,,,PROD424,INDIA
1-705847575,Accepted-In Progress,Pascal,2012/03/30 14:30:47.000,Variant 1,1,Accepted,Low,In Progress,se,Org line C,C_6,,,PROD802,Sweden
1-705847575,Completed-Closed,Pascal,2012/03/30 14:37:12.000,Variant 1,1,Completed,Low,Closed,se,Org line C,C_6,,,PROD802,Sweden
1-706866666,Accepted-In Progress,Ann-Charlotte,2012/04/02 11:41:55.000,Variant 1,1,Accepted,Low,In Progress,se,Org line A2,A2_3,,,PROD551,Sweden
1-706866666,Completed-Closed,Ann-Charlotte,2012/04/11 10:26:26.000,Variant 1,1,Completed,Low,Closed,se,Org line A2,A2_3,,,PROD551,Sweden
1-706988783,Accepted-In Progress,Håkan,2012/04/02 15:07:28.000,Variant 1,1,Accepted,High,In Progress,se,Org line G4,,,,PROD397,Sweden
1-706988783,Completed-Closed,Håkan,2012/05/09 13:51:26.000,Variant 1,1,Completed,High,Closed,se,Org line G4,,,,PROD397,Sweden
1-707300171,Accepted-In Progress,Robert,2012/04/02 19:18:47.000,Variant 132,132,Accepted,Low,In Progress,in,Org line C,E_4,,,PROD802,USA
1-707300171,Accepted-In Progress,Robert,2012/04/02 19:19:30.000,Variant 132,132,Accepted,Low,In Progress,in,Org line C,E_4,,,PROD802,USA
1-707300171,Queued-Awaiting Assignment,Robert,2012/04/03 13:41:51.000,Variant 132,132,Queued,Low,Awaiting Assignment,in,Org line C,E_4,,,PROD802,USA
1-707300171,Queued-Awaiting Assignment,Prasad,2012/04/04 17:03:53.000,Variant 132,132,Queued,Low,Awaiting Assignment,in,Org line C,E_10,,,PROD802,Sweden
1-707300171,Queued-Awaiting Assignment,Robert,2012/04/10 13:43:12.000,Variant 132,132,Queued,Low,Awaiting Assignment,in,Org line C,E_4,,,PROD802,USA
1-707300171,Accepted-Assigned,Hineesh,2012/04/16 12:50:45.000,Variant 132,132,Accepted,Low,Assigned,in,Org line C,E_4,,,PROD802,INDIA
1-707300171,Queued-Awaiting Assignment,Prasad,2012/04/17 23:37:25.000,Variant 132,132,Queued,Low,Awaiting Assignment,in,Org line C,E_10,,,PROD802,Sweden
1-707300171,Accepted-In Progress,Jitender,2012/04/18 08:32:42.000,Variant 132,132,Accepted,Low,In Progress,in,Org line C,E_10,,,PROD802,Sweden
1-707300171,Accepted-In Progress,Jitender,2012/05/17 16:45:11.000,Variant 132,132,Accepted,Low,In Progress,in,Org line C,E_10,,,PROD802,Sweden
1-707300171,Accepted-Wait,Jitender,2012/05/17 17:01:19.000,Variant 132,132,Accepted,Low,Wait,in,Org line C,E_10,,,PROD802,Sweden
1-707300171,Completed-Closed,Jitender,2012/05/22 11:32:42.000,Variant 132,132,Completed,Low,Closed,in,Org line C,E_10,,,PROD802,Sweden
1-707623601,Accepted-In Progress,Mohsin,2012/04/03 10:10:52.000,Variant 6,6,Accepted,Medium,In Progress,in,Org line C,E_5,,,PROD327,INDIA
1-707623601,Accepted-Wait,Mohsin,2012/04/03 11:01:40.000,Variant 6,6,Accepted,Medium,Wait,in,Org line C,E_5,,,PROD327,INDIA
1-707623601,Completed-Closed,Mohsin,2012/04/03 12:17:36.000,Variant 6,6,Completed,Medium,Closed,in,Org line C,E_5,,,PROD327,INDIA
1-707693471,Accepted-In Progress,Aneesh V,2012/04/03 12:14:09.000,Variant 1,1,Accepted,Medium,In Progress,in,Org line B,E_10,,,PROD424,INDIA
1-707693471,Completed-Closed,Aneesh V,2012/04/09 21:28:59.000,Variant 1,1,Completed,Medium,Closed,in,Org line B,E_10,,,PROD424,INDIA
1-707704098,Accepted-In Progress,Rickard,2012/04/03 12:24:46.000,Variant 1,1,Accepted,Low,In Progress,se,Org line G4,,,,PROD374,Sweden
1-707704098,Completed-Closed,Rickard,2012/05/04 13:46:53.000,Variant 1,1,Completed,Low,Closed,se,Org line G4,,,,PROD374,Sweden
1-708716045,Accepted-In Progress,Rickard,2012/04/04 13:02:46.000,Variant 1,1,Accepted,Medium,In Progress,se,Org line G4,,,,PROD374,Sweden
1-708716045,Completed-Closed,Rickard,2012/04/18 09:08:02.000,Variant 1,1,Completed,Medium,Closed,se,Org line G4,,,,PROD374,Sweden
