Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,concept:name,impact,lifecycle:transition,org:group,org:role,organization country,organization involved,product,resource country
1-565807612,Accepted-Wait,Daniel,2011/12/21 11:56:15.000,Variant 188,188,Accepted,Medium,Wait,Org line A2,A2_1,pl,W15 2nd,PROD756,POLAND
1-565807612,Completed-Closed,Daniel,2012/02/29 11:29:44.000,Variant 188,188,Completed,Medium,Closed,Org line A2,A2_1,pl,W15 2nd,PROD756,POLAND
1-565905115,Accepted-In Progress,Rohan,2011/09/01 14:01:39.000,Variant 4,4,Accepted,Low,In Progress,Org line C,E_7,se,G153 2nd,PROD673,INDIA
1-565905115,Accepted-In Progress,Rohan,2011/12/22 08:41:16.000,Variant 4,4,Accepted,Low,In Progress,Org line C,E_7,se,G153 2nd,PROD673,INDIA
1-565905115,Completed-Closed,Rohan,2012/01/04 12:31:27.000,Variant 4,4,Completed,Low,Closed,Org line C,E_7,se,G153 2nd,PROD673,INDIA
1-566003511,Accepted-In Progress,Ulrika,2011/09/01 15:24:00.000,Variant 5,5,Accepted,High,In Progress,Org line A2,A2_3,se,G110 2nd,PROD539,Sweden
1-566003511,Queued-Awaiting Assignment,Ulrika,2011/09/01 15:32:07.000,Variant 5,5,Queued,High,Awaiting Assignment,Org line A2,A2_3,se,G110 2nd,PROD539,Sweden
1-566003511,Accepted-In Progress,Daniel,2012/04/11 16:45:30.000,Variant 5,5,Accepted,High,In Progress,Org line A2,A2_3,se,M3 2nd,PROD539,Sweden
1-566003511,Completed-Closed,Daniel,2012/04/11 16:45:52.000,Variant 5,5,Completed,High,Closed,Org line A2,A2_3,se,M3 2nd,PROD539,Sweden
1-566096602,Accepted-In Progress,Wallace,2011/09/01 17:16:26.000,Variant 5,5,Accepted,Low,In Progress,Org line D,D_2,us,G122 3rd,PROD618,USA
1-566096602,Queued-Awaiting Assignment,Wallace,2011/09/01 17:16:52.000,Variant 5,5,Queued,Low,Awaiting Assignment,Org line D,D_2,us,G122 3rd,PROD618,USA
1-566096602,Accepted-In Progress,Wim,2011/09/01 17:35:37.000,Variant 5,5,Accepted,Low,In Progress,Org line D,D_2,us,G122 3rd,PROD618,Belgium
1-566096602,Completed-Closed,Wim,2012/03/23 10:52:02.000,Variant 5,5,Completed,Low,Closed,Org line D,D_2,us,G122 3rd,PROD618,Belgium
1-566101203,Accepted-In Progress,Christoffer,2011/09/01 18:22:37.000,Variant 1,1,Accepted,Low,In Progress,Org line C,E_10,se,G255 2nd,PROD399,Sweden
1-566101203,Completed-Closed,Christoffer,2012/02/01 12:59:59.000,Variant 1,1,Completed,Low,Closed,Org line C,E_10,se,G255 2nd,PROD399,Sweden
1-566332021,Accepted-In Progress,Carolyn,2011/09/02 10:13:37.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-566332021,Queued-Awaiting Assignment,Carolyn,2011/09/02 10:23:13.000,Variant 2,2,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-566332021,Accepted-In Progress,SV,2011/09/05 12:55:57.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-566332021,Accepted-Assigned,Carolyn,2011/09/05 12:56:25.000,Variant 2,2,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-566332021,Accepted-In Progress,Ewa,2012/01/02 14:11:59.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-566332021,Completed-Closed,Ewa,2012/01/03 13:08:51.000,Variant 2,2,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-566642468,Accepted-In Progress,Carolyn,2011/09/02 16:46:59.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-566642468,Queued-Awaiting Assignment,Carolyn,2011/09/02 16:52:08.000,Variant 2,2,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-566642468,Accepted-In Progress,SV,2011/09/05 12:50:08.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-566642468,Accepted-Assigned,Carolyn,2011/09/05 12:50:42.000,Variant 2,2,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-566642468,Accepted-In Progress,Ewa,2012/02/06 21:21:23.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-566642468,Completed-Closed,Ewa,2012/02/06 21:22:32.000,Variant 2,2,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-566661201,Accepted-In Progress,Wim,2011/09/02 17:12:56.000,Variant 3,3,Accepted,Low,In Progress,Org line D,D_2,us,G122 3rd,PROD618,Belgium
1-566661201,Accepted-Wait,Wim,2011/09/02 17:20:41.000,Variant 3,3,Accepted,Low,Wait,Org line D,D_2,us,G122 3rd,PROD618,Belgium
1-566661201,Completed-Closed,Wim,2012/01/18 11:58:16.000,Variant 3,3,Completed,Low,Closed,Org line D,D_2,us,G122 3rd,PROD618,Belgium
1-567100387,Accepted-In Progress,Gregory,2011/09/05 10:57:47.000,Variant 1,1,Accepted,High,In Progress,Org line C,C_5,fr,V43 3rd,PROD353,France
1-567100387,Completed-Closed,Gregory,2012/02/27 14:09:00.000,Variant 1,1,Completed,High,Closed,Org line C,C_5,fr,V43 3rd,PROD353,France
1-567362335,Accepted-In Progress,Kristijan,2011/09/05 16:04:11.000,Variant 3,3,Accepted,Medium,In Progress,Org line C,C_6,0,N30 3rd,PROD100,Sweden
1-567362335,Accepted-Wait,Kristijan,2011/09/05 16:12:02.000,Variant 3,3,Accepted,Medium,Wait,Org line C,C_6,0,N30 3rd,PROD100,Sweden
1-567362335,Completed-Closed,Kristijan,2012/01/10 08:38:14.000,Variant 3,3,Completed,Medium,Closed,Org line C,C_6,0,N30 3rd,PROD100,Sweden
1-567440922,Accepted-In Progress,Carolyn,2011/09/05 17:07:57.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-567440922,Queued-Awaiting Assignment,Carolyn,2011/09/05 17:16:24.000,Variant 2,2,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-567440922,Accepted-In Progress,SV,2011/09/05 18:20:33.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-567440922,Accepted-Assigned,Carolyn,2011/09/05 18:21:02.000,Variant 2,2,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-567440922,Accepted-In Progress,Ewa,2012/02/02 22:34:29.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-567440922,Completed-Closed,Ewa,2012/02/02 22:38:54.000,Variant 2,2,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-567718361,Accepted-In Progress,Fredrik,2011/09/06 10:29:51.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,E_4,us,G88 2nd,PROD794,Sweden
1-567718361,Completed-Closed,Fredrik,2012/03/26 18:00:49.000,Variant 1,1,Completed,Medium,Closed,Org line C,E_4,us,G88 2nd,PROD794,Sweden
1-567958551,Accepted-In Progress,Tomas,2011/09/06 13:00:37.000,Variant 4,4,Accepted,Low,In Progress,Org line C,C_4,se,G155 3rd,PROD474,Sweden
1-567958551,Accepted-In Progress,Tomas,2011/09/06 16:30:11.000,Variant 4,4,Accepted,Low,In Progress,Org line C,C_4,se,G155 3rd,PROD474,Sweden
1-567958551,Completed-Closed,Tomas,2012/02/13 21:52:38.000,Variant 4,4,Completed,Low,Closed,Org line C,C_4,se,G155 3rd,PROD474,Sweden
1-567981735,Accepted-In Progress,Carolyn,2011/09/06 15:31:03.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-567981735,Queued-Awaiting Assignment,Carolyn,2011/09/06 15:37:33.000,Variant 2,2,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-567981735,Accepted-In Progress,SV,2011/09/06 15:48:23.000,Variant 2,2,Accepted,Medium,In Progress,Org line A2,A2_2,us,G21 2nd,PROD97,Sweden
1-567981735,Accepted-Assigned,Carolyn,2011/09/06 15:48:42.000,Variant 2,2,Accepted,Medium,Assigned,Org line A2,A2_2,us,G21 2nd,PROD97,USA
1-567981735,Accepted-In Progress,Ewa,2012/01/18 10:38:04.000,Variant 2,2,Accepted,Medium,In Progress,Org line A2,A2_2,us,G21 2nd,PROD97,POLAND
1-567981735,Completed-Closed,Ewa,2012/01/18 10:38:18.000,Variant 2,2,Completed,Medium,Closed,Org line A2,A2_2,us,G21 2nd,PROD97,POLAND
1-572078531,Accepted-In Progress,Inger,2011/09/08 11:39:42.000,Variant 64,64,Accepted,Medium,In Progress,Org line C,C_3,in,G211 3rd,PROD325,Sweden
1-572078531,Queued-Awaiting Assignment,Inger,2011/09/08 12:52:27.000,Variant 64,64,Queued,Medium,Awaiting Assignment,Org line C,C_3,in,G211 3rd,PROD325,Sweden
1-572078531,Accepted-In Progress,Frederic,2011/09/12 11:50:43.000,Variant 64,64,Accepted,Medium,In Progress,Org line A2,A2_2,in,G22 2nd,PROD325,France
1-572078531,Queued-Awaiting Assignment,Hari,2011/09/12 11:51:06.000,Variant 64,64,Queued,Medium,Awaiting Assignment,Org line C,E_4,in,G93 2nd,PROD325,INDIA
1-572078531,Accepted-In Progress,Gagan,2011/09/13 14:34:40.000,Variant 64,64,Accepted,Medium,In Progress,Org line C,E_4,in,G93 2nd,PROD325,Sweden
1-572078531,Accepted-In Progress,Gagan,2012/01/09 15:50:00.000,Variant 64,64,Accepted,Medium,In Progress,Org line C,E_4,in,G93 2nd,PROD325,Sweden
1-572078531,Accepted-In Progress,Gagan,2012/04/16 08:44:15.000,Variant 64,64,Accepted,Medium,In Progress,Org line C,E_4,in,G93 2nd,PROD325,Sweden
1-572078531,Completed-Closed,Gagan,2012/04/17 13:08:32.000,Variant 64,64,Completed,Medium,Closed,Org line C,E_4,in,G93 2nd,PROD325,Sweden
1-572330175,Accepted-In Progress,Jenny,2011/09/09 05:40:34.000,Variant 69,69,Accepted,Major,In Progress,Org line A2,A2_5,se,G350 2nd,PROD92,Sweden
1-572330175,Queued-Awaiting Assignment,Jenny,2011/09/09 05:41:38.000,Variant 69,69,Queued,Major,Awaiting Assignment,Org line A2,A2_5,se,G350 2nd,PROD92,Sweden
1-572330175,Queued-Awaiting Assignment,Frank,2011/10/13 15:35:43.000,Variant 69,69,Queued,Major,Awaiting Assignment,Org line C,E_5,se,G77,PROD92,INDIA
1-572330175,Queued-Awaiting Assignment,Jenny,2012/02/02 03:47:43.000,Variant 69,69,Queued,Major,Awaiting Assignment,Org line A2,A2_5,se,G350 2nd,PROD92,Sweden
1-572330175,Accepted-In Progress,Jenny,2012/05/30 18:32:40.000,Variant 69,69,Accepted,Major,In Progress,Org line A2,A2_5,se,G350 2nd,PROD92,Sweden
1-572330175,Completed-Closed,Jenny,2012/05/30 18:32:52.000,Variant 69,69,Completed,Major,Closed,Org line A2,A2_5,se,G350 2nd,PROD92,Sweden
1-572625937,Accepted-In Progress,Carolyn,2011/09/09 16:40:20.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA
1-572625937,Queued-Awaiting Assignment,Carolyn,2011/09/09 16:44:29.000,Variant 2,2,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA
1-572625937,Accepted-In Progress,SV,2011/09/09 16:49:21.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden
1-572625937,Accepted-Assigned,Carolyn,2011/09/09 16:55:34.000,Variant 2,2,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA
1-572625937,Accepted-In Progress,Ewa,2012/02/06 21:29:03.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
1-572625937,Completed-Closed,Ewa,2012/02/06 21:30:22.000,Variant 2,2,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND
1-572730349,Accepted-In Progress,Adam,2011/09/10 05:56:18.000,Variant 23,23,Accepted,Medium,In Progress,Org line A2,A2_1,pl,W16 3rd,PROD756,POLAND
1-572730349,Accepted-Wait,Adam,2011/09/10 05:59:01.000,Variant 23,23,Accepted,Medium,Wait,Org line A2,A2_1,pl,W16 3rd,PROD756,POLAND
1-572730349,Accepted-In Progress,Adam,2011/10/24 10:28:52.000,Variant 23,23,Accepted,Medium,In Progress,Org line A2,A2_1,pl,W16 3rd,PROD756,POLAND
1-572730349,Accepted-In Progress,Miroslaw,2012/05/23 16:48:45.000,Variant 23,23,Accepted,Medium,In Progress,Org line A2,A2_1,pl,W16 3rd,PROD756,POLAND
1-572730349,Completed-Closed,Miroslaw,2012/05/23 16:51:16.000,Variant 23,23,Completed,Medium,Closed,Org line A2,A2_1,pl,W16 3rd,PROD756,POLAND
1-572802327,Accepted-In Progress,Vinay,2011/09/11 03:32:34.000,Variant 5,5,Accepted,Major,In Progress,Org line C,E_8,in,G119 2nd,PROD597,INDIA
1-572802327,Queued-Awaiting Assignment,Vinay,2011/09/11 03:35:29.000,Variant 5,5,Queued,Major,Awaiting Assignment,Org line C,E_8,in,G119 2nd,PROD597,INDIA
1-572802327,Accepted-In Progress,Vinay,2011/09/13 13:28:22.000,Variant 5,5,Accepted,Major,In Progress,Org line C,E_8,in,G119 2nd,PROD597,INDIA
1-572802327,Completed-Closed,Vinay,2012/02/17 09:05:07.000,Variant 5,5,Completed,Major,Closed,Org line C,E_8,in,G119 2nd,PROD597,INDIA
1-573215995,Accepted-In Progress,Jakob,2011/09/12 14:26:27.000,Variant 13,13,Accepted,Medium,In Progress,Org line C,C_1,be,G56 3rd,PROD387,Sweden
1-573215995,Accepted-Assigned,Jakob,2011/09/12 14:27:01.000,Variant 13,13,Accepted,Medium,Assigned,Org line C,C_1,be,G56 3rd,PROD387,Sweden
1-573215995,Accepted-In Progress,Jakob,2011/11/25 14:40:42.000,Variant 13,13,Accepted,Medium,In Progress,Org line C,C_1,be,G56 3rd,PROD387,Sweden
1-573215995,Accepted-In Progress,Jakob,2012/01/31 13:08:17.000,Variant 13,13,Accepted,Medium,In Progress,Org line C,C_1,be,G56 3rd,PROD387,Sweden
1-573215995,Completed-Closed,Jakob,2012/01/31 13:09:55.000,Variant 13,13,Completed,Medium,Closed,Org line C,C_1,be,G56 3rd,PROD387,Sweden
1-573280988,Accepted-In Progress,Gustav,2011/09/12 16:27:08.000,Variant 1,1,Accepted,Low,In Progress,Org line G4,,se,S30 2nd,PROD412,Sweden
1-573280988,Completed-Closed,Gustav,2012/02/21 15:44:10.000,Variant 1,1,Completed,Low,Closed,Org line G4,,se,S30 2nd,PROD412,Sweden
1-573278049,Accepted-In Progress,Lena,2011/09/12 16:35:54.000,Variant 3,3,Accepted,Medium,In Progress,Org line A2,A2_3,se,S35 2nd,PROD680,Sweden
1-573278049,Accepted-Wait,Lena,2011/12/27 10:48:46.000,Variant 3,3,Accepted,Medium,Wait,Org line A2,A2_3,se,S35 2nd,PROD680,Sweden
1-573278049,Completed-Closed,Lena,2012/01/12 10:24:21.000,Variant 3,3,Completed,Medium,Closed,Org line A2,A2_3,se,S35 2nd,PROD680,Sweden
1-573316263,Accepted-In Progress,Christofer,2011/09/12 17:23:02.000,Variant 9,9,Accepted,Low,In Progress,Org line A2,A2_1,se,M19 2nd,PROD566,Sweden
1-573316263,Queued-Awaiting Assignment,Christofer,2011/09/12 17:28:12.000,Variant 9,9,Queued,Low,Awaiting Assignment,Org line A2,A2_1,se,M19 2nd,PROD566,Sweden
1-573316263,Accepted-In Progress,Christofer,2011/12/07 12:20:47.000,Variant 9,9,Accepted,Low,In Progress,Org line A2,A2_1,se,M19 2nd,PROD566,Sweden
1-573316263,Accepted-Wait,Christofer,2011/12/07 12:21:03.000,Variant 9,9,Accepted,Low,Wait,Org line A2,A2_1,se,M19 2nd,PROD566,Sweden
1-573316263,Completed-Closed,Christofer,2012/02/01 14:27:22.000,Variant 9,9,Completed,Low,Closed,Org line A2,A2_1,se,M19 2nd,PROD566,Sweden
1-573501251,Accepted-In Progress,Bartlomiej,2011/09/13 08:19:25.000,Variant 189,189,Accepted,High,In Progress,Org line A2,D_1,pl,V14 3rd,PROD71,POLAND
1-573501251,Accepted-In Progress,Bartlomiej,2011/12/21 13:45:43.000,Variant 189,189,Accepted,High,In Progress,Org line A2,D_1,pl,V14 3rd,PROD71,POLAND
1-573501251,Queued-Awaiting Assignment,Marcin,2011/12/21 13:46:14.000,Variant 189,189,Queued,High,Awaiting Assignment,Org line A2,D_1,pl,V11 3rd,PROD71,POLAND
1-573501251,Accepted-Assigned,Bartlomiej,2011/12/21 13:47:53.000,Variant 189,189,Accepted,High,Assigned,Org line A2,D_1,pl,V11 3rd,PROD71,POLAND
1-573501251,Accepted-In Progress,Bartlomiej,2012/01/30 16:19:23.000,Variant 189,189,Accepted,High,In Progress,Org line A2,D_1,pl,V11 3rd,PROD71,POLAND
1-573501251,Accepted-Wait,Bartlomiej,2012/01/30 16:19:29.000,Variant 189,189,Accepted,High,Wait,Org line A2,D_1,pl,V11 3rd,PROD71,POLAND
1-573501251,Completed-Closed,Bartlomiej,2012/05/28 13:03:56.000,Variant 189,189,Completed,High,Closed,Org line A2,D_1,pl,V11 3rd,PROD71,POLAND
1-573639367,Accepted-In Progress,Carolyn,2011/09/13 12:41:35.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-573639367,Queued-Awaiting Assignment,Carolyn,2011/09/13 12:56:49.000,Variant 2,2,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-573639367,Accepted-In Progress,SV,2011/09/13 13:10:06.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-573639367,Accepted-Assigned,Carolyn,2011/09/13 13:10:19.000,Variant 2,2,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-573639367,Accepted-In Progress,Ewa,2012/02/06 17:06:58.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-573639367,Completed-Closed,Ewa,2012/02/06 17:08:27.000,Variant 2,2,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-573655864,Accepted-In Progress,Carolyn,2011/09/13 12:59:02.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-573655864,Queued-Awaiting Assignment,Carolyn,2011/09/13 13:03:04.000,Variant 2,2,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-573655864,Accepted-In Progress,SV,2011/09/13 13:25:42.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-573655864,Accepted-Assigned,Carolyn,2011/09/13 13:26:18.000,Variant 2,2,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-573655864,Accepted-In Progress,Ewa,2012/01/30 13:57:57.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-573655864,Completed-Closed,Ewa,2012/01/30 14:25:19.000,Variant 2,2,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-573830584,Accepted-In Progress,Per,2011/09/13 17:40:50.000,Variant 190,190,Accepted,Major,In Progress,Org line C,E_6,se,G48 2nd,PROD148,Sweden
1-573830584,Accepted-In Progress,Per,2011/10/29 11:43:50.000,Variant 190,190,Accepted,Major,In Progress,Org line C,E_6,se,G48 2nd,PROD148,Sweden
1-573830584,Accepted-Assigned,Mikael,2012/01/18 12:54:46.000,Variant 190,190,Accepted,Major,Assigned,Org line C,E_6,se,G48 2nd,PROD148,Sweden
1-573830584,Accepted-In Progress,Lena,2012/01/18 12:54:47.000,Variant 190,190,Accepted,Major,In Progress,Org line C,E_6,se,G48 2nd,PROD148,Sweden
1-573830584,Accepted-Assigned,Mikael,2012/03/30 11:13:30.000,Variant 190,190,Accepted,Major,Assigned,Org line C,E_6,se,G48 2nd,PROD148,Sweden
1-573830584,Accepted-Assigned,Lena,2012/03/30 13:56:49.000,Variant 190,190,Accepted,Major,Assigned,Org line C,E_6,se,G48 2nd,PROD148,Sweden
1-573830584,Accepted-Assigned,Lena,2012/03/30 14:05:12.000,Variant 190,190,Accepted,Major,Assigned,Org line C,E_6,se,G48 2nd,PROD148,Sweden
1-573830584,Accepted-In Progress,Lena,2012/03/30 15:58:40.000,Variant 190,190,Accepted,Major,In Progress,Org line C,E_6,se,G48 2nd,PROD148,Sweden
1-573830584,Completed-Closed,Lena,2012/03/30 15:58:45.000,Variant 190,190,Completed,Major,Closed,Org line C,E_6,se,G48 2nd,PROD148,Sweden
1-574045461,Accepted-In Progress,Yvonne,2011/09/14 10:17:21.000,Variant 1,1,Accepted,Medium,In Progress,Org line A2,A2_3,se,N23 2nd,PROD554,Sweden
1-574045461,Completed-Closed,Yvonne,2012/01/18 12:46:21.000,Variant 1,1,Completed,Medium,Closed,Org line A2,A2_3,se,N23 2nd,PROD554,Sweden
1-573904126,Accepted-In Progress,Ing-Marie,2011/09/14 10:41:35.000,Variant 5,5,Accepted,High,In Progress,Org line G4,,se,G51 2nd,PROD54,Sweden
1-573904126,Queued-Awaiting Assignment,Ing-Marie,2011/09/14 11:22:41.000,Variant 5,5,Queued,High,Awaiting Assignment,Org line G4,,se,G51 2nd,PROD54,Sweden
1-573904126,Accepted-In Progress,Suresh,2012/01/23 10:22:55.000,Variant 5,5,Accepted,High,In Progress,Org line G4,,se,G51 2nd,PROD54,Sweden
1-573904126,Completed-Closed,Suresh,2012/01/23 10:24:54.000,Variant 5,5,Completed,High,Closed,Org line G4,,se,G51 2nd,PROD54,Sweden
1-574052419,Accepted-In Progress,Curt,2011/09/14 10:45:58.000,Variant 5,5,Accepted,Medium,In Progress,Org line C,E_1,se,G99 2nd,PROD150,Sweden
1-574052419,Queued-Awaiting Assignment,Curt,2011/09/14 10:47:53.000,Variant 5,5,Queued,Medium,Awaiting Assignment,Org line C,E_1,se,G99 2nd,PROD150,Sweden
1-574052419,Accepted-In Progress,Nikhil,2012/02/01 14:27:36.000,Variant 5,5,Accepted,Medium,In Progress,Org line C,E_1,se,G99 2nd,PROD150,INDIA
1-574052419,Completed-Closed,Nikhil,2012/03/14 12:08:36.000,Variant 5,5,Completed,Medium,Closed,Org line C,E_1,se,G99 2nd,PROD150,INDIA
1-574132549,Accepted-In Progress,Carolyn,2011/09/14 13:07:32.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-574132549,Queued-Awaiting Assignment,Carolyn,2011/09/14 13:15:29.000,Variant 2,2,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-574132549,Accepted-In Progress,SV,2011/09/14 13:19:35.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-574132549,Accepted-Assigned,Carolyn,2011/09/14 13:19:47.000,Variant 2,2,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-574132549,Accepted-In Progress,Ewa,2012/01/31 08:52:57.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-574132549,Completed-Closed,Ewa,2012/01/31 08:54:31.000,Variant 2,2,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-574162627,Accepted-In Progress,Carolyn,2011/09/14 14:43:55.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-574162627,Queued-Awaiting Assignment,Carolyn,2011/09/14 14:52:25.000,Variant 2,2,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-574162627,Accepted-In Progress,SV,2011/09/14 14:56:17.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-574162627,Accepted-Assigned,Carolyn,2011/09/14 14:56:27.000,Variant 2,2,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-574162627,Accepted-In Progress,Ewa,2012/01/31 08:55:09.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-574162627,Completed-Closed,Ewa,2012/01/31 08:56:57.000,Variant 2,2,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-574222268,Accepted-In Progress,David,2011/09/14 16:33:52.000,Variant 191,191,Accepted,Medium,In Progress,Org line G4,,se,S30 2nd,PROD412,Sweden
1-574222268,Accepted-Assigned,David,2012/01/30 13:41:47.000,Variant 191,191,Accepted,Medium,Assigned,Org line G4,,se,S30 2nd,PROD412,Sweden
1-574222268,Accepted-Assigned,David,2012/01/30 13:41:48.000,Variant 191,191,Accepted,Medium,Assigned,Org line G4,,se,S30 2nd,PROD412,Sweden
1-574222268,Accepted-Assigned,Gustav,2012/01/30 21:44:05.000,Variant 191,191,Accepted,Medium,Assigned,Org line G4,,se,S30 2nd,PROD412,Sweden
1-574222268,Accepted-Assigned,David,2012/01/30 21:44:11.000,Variant 191,191,Accepted,Medium,Assigned,Org line G4,,se,S30 2nd,PROD412,Sweden
1-574222268,Accepted-Assigned,Gustav,2012/01/30 21:46:09.000,Variant 191,191,Accepted,Medium,Assigned,Org line G4,,se,S30 2nd,PROD412,Sweden
